user_id,created_at,country,acquisition_channel,customer_segment,device_preference
USR-00011686,2025-02-17 03:20:55,US,Social,Regular,Mobile
USR-00026199,2025-02-17 03:47:50,US,Social,Regular,Desktop
USR-00025472,2025-02-17 04:00:43,CA,Paid Search,VIP,Mobile
USR-00020873,2025-02-17 04:16:14,US,Email,Regular,Desktop
USR-00016122,2025-02-17 04:38:38,US,Direct,Regular,Mobile
USR-00013494,2025-02-17 04:39:40,UK,Direct,Regular,Mobile
USR-00017502,2025-02-17 04:46:32,US,Direct,Regular,Mobile
USR-00016958,2025-02-17 04:52:53,US,Organic Search,Regular,Mobile
USR-00002347,2025-02-17 05:21:48,US,Direct,VIP,Mobile
USR-00023642,2025-02-17 05:27:32,US,Paid Search,Regular,Desktop
USR-00013567,2025-02-17 06:20:51,US,Social,Bargain,Desktop
USR-00025073,2025-02-17 06:35:33,DE,Organic Search,Regular,Mobile
USR-00015876,2025-02-17 07:10:01,US,Referral,VIP,Mobile
USR-00006390,2025-02-17 07:36:23,FR,Organic Search,Regular,Mobile
USR-00011163,2025-02-17 07:41:23,CA,Email,Regular,Mobile
USR-00018367,2025-02-17 07:46:59,CA,Organic Search,VIP,Mobile
USR-00006530,2025-02-17 07:48:51,US,Direct,VIP,Desktop
USR-00010117,2025-02-17 07:52:52,US,Paid Search,Regular,Mobile
USR-00000044,2025-02-17 08:06:40,US,Direct,VIP,Mobile
USR-00023519,2025-02-17 08:40:06,US,Organic Search,Regular,Mobile
USR-00003919,2025-02-17 08:50:35,US,Organic Search,Bargain,Mobile
USR-00005582,2025-02-17 09:09:23,US,Organic Search,VIP,Tablet
USR-00000266,2025-02-17 09:11:44,US,Direct,VIP,Mobile
USR-00000898,2025-02-17 09:18:54,DE,Organic Search,Regular,Desktop
USR-00005191,2025-02-17 09:22:06,UK,Direct,Regular,Mobile
USR-00027580,2025-02-17 09:23:01,US,Social,Bargain,Tablet
USR-00024468,2025-02-17 09:26:49,US,Paid Search,Regular,Desktop
USR-00023838,2025-02-17 09:43:34,FR,Paid Search,Regular,Desktop
USR-00010421,2025-02-17 10:01:55,US,Direct,Regular,Mobile
USR-00024847,2025-02-17 10:30:45,CA,Paid Search,VIP,Mobile
USR-00024771,2025-02-17 10:36:27,UK,Referral,Bargain,Desktop
USR-00026229,2025-02-17 11:02:27,US,Direct,Regular,Mobile
USR-00022792,2025-02-17 11:38:18,DE,Direct,Bargain,Mobile
USR-00015293,2025-02-17 11:51:49,US,Social,Regular,Mobile
USR-00023684,2025-02-17 12:12:56,CA,Paid Search,Bargain,Desktop
USR-00007477,2025-02-17 12:33:27,DE,Paid Search,Regular,Mobile
USR-00002178,2025-02-17 12:53:05,US,Organic Search,Regular,Mobile
USR-00018518,2025-02-17 13:05:55,US,Direct,Regular,Mobile
USR-00000229,2025-02-17 13:09:05,US,Organic Search,Bargain,Mobile
USR-00012300,2025-02-17 13:10:57,DE,Organic Search,Regular,Desktop
USR-00000866,2025-02-17 13:30:17,US,Organic Search,Bargain,Mobile
USR-00026548,2025-02-17 13:30:48,CA,Email,Bargain,Mobile
USR-00002180,2025-02-17 14:20:36,US,Organic Search,Regular,Mobile
USR-00008721,2025-02-17 14:32:30,CA,Organic Search,Regular,Mobile
USR-00006174,2025-02-17 14:33:55,US,Paid Search,Bargain,Desktop
USR-00022062,2025-02-17 14:38:01,US,Social,Regular,Mobile
USR-00006729,2025-02-17 14:56:35,DE,Social,Regular,Mobile
USR-00018259,2025-02-17 15:02:15,DE,Organic Search,Regular,Desktop
USR-00011672,2025-02-17 15:16:07,US,Email,Regular,Mobile
USR-00026237,2025-02-17 16:06:04,US,Referral,Bargain,Mobile
USR-00026624,2025-02-17 16:51:09,DE,Social,Bargain,Mobile
USR-00008195,2025-02-17 17:17:37,US,Email,VIP,Mobile
USR-00002358,2025-02-17 17:47:55,US,Direct,VIP,Desktop
USR-00005109,2025-02-17 18:52:48,US,Paid Search,Bargain,Mobile
USR-00005091,2025-02-17 19:12:54,CA,Organic Search,Regular,Mobile
USR-00004538,2025-02-17 19:18:07,US,Direct,Regular,Desktop
USR-00010399,2025-02-17 19:33:03,CA,Paid Search,Bargain,Desktop
USR-00026838,2025-02-17 19:53:55,UK,Paid Search,Regular,Mobile
USR-00025221,2025-02-17 20:13:10,CA,Organic Search,Regular,Mobile
USR-00000989,2025-02-17 20:20:26,US,Email,Regular,Desktop
USR-00019606,2025-02-17 20:21:32,US,Social,VIP,Mobile
USR-00021914,2025-02-17 20:27:43,DE,Direct,Regular,Mobile
USR-00029192,2025-02-17 20:48:16,US,Paid Search,Regular,Tablet
USR-00012306,2025-02-17 21:20:40,FR,Organic Search,Regular,Desktop
USR-00009435,2025-02-17 21:23:54,UK,Paid Search,Regular,Desktop
USR-00001353,2025-02-17 21:25:42,DE,Organic Search,VIP,Desktop
USR-00020816,2025-02-17 21:30:56,US,Paid Search,Regular,Mobile
USR-00025365,2025-02-17 21:44:19,UK,Organic Search,Bargain,Mobile
USR-00025185,2025-02-17 22:35:57,US,Organic Search,VIP,Mobile
USR-00015062,2025-02-17 22:45:46,US,Direct,Regular,Desktop
USR-00016666,2025-02-17 23:00:54,US,Referral,Regular,Mobile
USR-00015664,2025-02-17 23:01:56,US,Email,Bargain,Desktop
USR-00009041,2025-02-17 23:06:31,CA,Organic Search,Bargain,Mobile
USR-00001952,2025-02-17 23:18:11,US,Paid Search,Regular,Mobile
USR-00000968,2025-02-17 23:29:43,US,Direct,Regular,Mobile
USR-00007786,2025-02-17 23:52:00,US,Organic Search,VIP,Mobile
USR-00005354,2025-02-18 00:10:27,UK,Organic Search,Regular,Desktop
USR-00014739,2025-02-18 00:26:09,US,Organic Search,Regular,Tablet
USR-00004040,2025-02-18 00:42:07,US,Paid Search,Bargain,Desktop
USR-00016976,2025-02-18 00:42:26,UK,Direct,Regular,Mobile
USR-00019453,2025-02-18 00:49:15,US,Organic Search,Regular,Tablet
USR-00015734,2025-02-18 00:56:28,US,Paid Search,Regular,Desktop
USR-00022131,2025-02-18 01:16:56,US,Referral,Regular,Desktop
USR-00015218,2025-02-18 01:20:05,DE,Organic Search,VIP,Desktop
USR-00003118,2025-02-18 01:27:22,US,Paid Search,Regular,Desktop
USR-00004008,2025-02-18 02:08:52,CA,Organic Search,Bargain,Desktop
USR-00027982,2025-02-18 02:37:07,UK,Direct,Regular,Mobile
USR-00019020,2025-02-18 03:08:20,US,Email,Regular,Mobile
USR-00011379,2025-02-18 03:43:02,DE,Referral,Bargain,Tablet
USR-00010511,2025-02-18 03:58:48,US,Paid Search,Bargain,Desktop
USR-00029655,2025-02-18 04:05:14,US,Referral,Regular,Mobile
USR-00010967,2025-02-18 04:27:03,UK,Organic Search,Regular,Tablet
USR-00000815,2025-02-18 04:38:32,UK,Paid Search,VIP,Mobile
USR-00010545,2025-02-18 05:36:32,UK,Paid Search,VIP,Desktop
USR-00003268,2025-02-18 05:45:05,AU,Paid Search,Regular,Desktop
USR-00004054,2025-02-18 05:46:09,US,Organic Search,Regular,Mobile
USR-00008109,2025-02-18 06:10:12,US,Organic Search,Regular,Desktop
USR-00020363,2025-02-18 06:17:30,CA,Paid Search,Bargain,Mobile
USR-00000395,2025-02-18 06:19:32,US,Organic Search,Regular,Mobile
USR-00009363,2025-02-18 06:52:22,US,Direct,Bargain,Desktop
USR-00017798,2025-02-18 07:15:08,FR,Direct,Regular,Mobile
USR-00016585,2025-02-18 07:53:30,US,Paid Search,Regular,Mobile
USR-00011954,2025-02-18 08:13:22,UK,Organic Search,Regular,Desktop
USR-00004339,2025-02-18 08:47:12,US,Organic Search,Regular,Desktop
USR-00021230,2025-02-18 09:02:11,US,Paid Search,Regular,Desktop
USR-00001928,2025-02-18 09:05:17,US,Paid Search,VIP,Desktop
USR-00003499,2025-02-18 09:06:55,US,Social,VIP,Mobile
USR-00009370,2025-02-18 09:07:45,US,Paid Search,Bargain,Desktop
USR-00006154,2025-02-18 09:33:18,UK,Organic Search,VIP,Mobile
USR-00006803,2025-02-18 10:09:33,US,Email,Regular,Desktop
USR-00025559,2025-02-18 10:37:48,US,Paid Search,Regular,Mobile
USR-00022843,2025-02-18 10:40:51,US,Email,Regular,Mobile
USR-00003401,2025-02-18 11:10:37,US,Email,Regular,Desktop
USR-00008213,2025-02-18 11:12:22,US,Direct,Regular,Desktop
USR-00007471,2025-02-18 11:24:27,UK,Organic Search,Bargain,Mobile
USR-00021809,2025-02-18 11:32:17,US,Direct,Regular,Mobile
USR-00025880,2025-02-18 12:07:30,FR,Email,Regular,Mobile
USR-00005518,2025-02-18 12:21:48,UK,Direct,VIP,Desktop
USR-00000772,2025-02-18 12:33:53,AU,Direct,Regular,Desktop
USR-00018253,2025-02-18 13:11:47,US,Organic Search,VIP,Mobile
USR-00028987,2025-02-18 13:33:31,US,Organic Search,VIP,Mobile
USR-00008544,2025-02-18 13:43:09,AU,Paid Search,VIP,Desktop
USR-00005401,2025-02-18 13:56:31,DE,Direct,Regular,Mobile
USR-00027642,2025-02-18 13:57:46,FR,Direct,Bargain,Tablet
USR-00011330,2025-02-18 14:06:37,US,Direct,Regular,Mobile
USR-00015676,2025-02-18 14:36:44,US,Organic Search,VIP,Mobile
USR-00023552,2025-02-18 14:41:13,UK,Direct,Regular,Desktop
USR-00003636,2025-02-18 15:00:11,UK,Direct,Regular,Mobile
USR-00026551,2025-02-18 15:06:56,UK,Paid Search,Regular,Desktop
USR-00012085,2025-02-18 15:29:23,US,Direct,Regular,Mobile
USR-00028985,2025-02-18 15:52:57,UK,Social,Regular,Mobile
USR-00021959,2025-02-18 16:30:20,FR,Paid Search,VIP,Mobile
USR-00018498,2025-02-18 16:42:42,US,Email,Regular,Mobile
USR-00014734,2025-02-18 16:48:12,US,Organic Search,Regular,Mobile
USR-00010739,2025-02-18 17:10:43,US,Organic Search,VIP,Mobile
USR-00021517,2025-02-18 18:22:54,UK,Direct,VIP,Mobile
USR-00018647,2025-02-18 18:22:56,UK,Social,Regular,Mobile
USR-00017201,2025-02-18 18:50:49,DE,Organic Search,Regular,Desktop
USR-00011597,2025-02-18 18:55:27,US,Direct,VIP,Mobile
USR-00026692,2025-02-18 18:57:53,UK,Paid Search,Bargain,Mobile
USR-00001298,2025-02-18 19:02:20,UK,Direct,Bargain,Mobile
USR-00025001,2025-02-18 19:26:28,FR,Direct,VIP,Mobile
USR-00005112,2025-02-18 19:34:05,US,Organic Search,Regular,Mobile
USR-00016799,2025-02-18 19:34:54,UK,Paid Search,VIP,Tablet
USR-00024693,2025-02-18 19:59:14,CA,Direct,Bargain,Mobile
USR-00007298,2025-02-18 20:06:49,UK,Organic Search,VIP,Mobile
USR-00016827,2025-02-18 20:42:25,US,Organic Search,Regular,Desktop
USR-00024315,2025-02-18 20:43:26,CA,Social,Bargain,Mobile
USR-00007534,2025-02-18 20:52:31,UK,Direct,Regular,Desktop
USR-00023440,2025-02-18 20:57:08,UK,Organic Search,Regular,Mobile
USR-00028347,2025-02-18 21:22:17,UK,Organic Search,Regular,Mobile
USR-00026348,2025-02-18 21:33:22,US,Organic Search,VIP,Mobile
USR-00022760,2025-02-18 21:45:49,US,Direct,Regular,Desktop
USR-00003306,2025-02-18 21:49:58,US,Organic Search,Bargain,Mobile
USR-00011904,2025-02-18 21:51:36,US,Paid Search,Regular,Tablet
USR-00024268,2025-02-18 21:51:40,UK,Paid Search,Regular,Mobile
USR-00012696,2025-02-18 22:08:59,DE,Email,Regular,Mobile
USR-00014115,2025-02-18 22:33:16,US,Paid Search,Bargain,Mobile
USR-00007730,2025-02-18 22:46:46,UK,Organic Search,Regular,Tablet
USR-00020071,2025-02-18 22:55:13,FR,Email,VIP,Desktop
USR-00023957,2025-02-18 23:11:38,US,Paid Search,Bargain,Mobile
USR-00022218,2025-02-18 23:14:02,US,Email,Regular,Desktop
USR-00001260,2025-02-18 23:16:13,US,Paid Search,Regular,Mobile
USR-00019574,2025-02-18 23:16:37,CA,Organic Search,Regular,Mobile
USR-00008502,2025-02-18 23:26:27,US,Referral,Regular,Desktop
USR-00007459,2025-02-18 23:27:42,CA,Paid Search,VIP,Mobile
USR-00013265,2025-02-18 23:35:05,FR,Organic Search,Regular,Mobile
USR-00029620,2025-02-18 23:45:12,US,Direct,Bargain,Mobile
USR-00007787,2025-02-18 23:48:14,US,Paid Search,Regular,Mobile
USR-00016179,2025-02-18 23:48:58,DE,Direct,Regular,Mobile
USR-00017042,2025-02-18 23:55:12,UK,Social,Bargain,Mobile
USR-00025093,2025-02-18 23:58:33,US,Paid Search,Regular,Mobile
USR-00002990,2025-02-19 00:29:00,UK,Direct,VIP,Desktop
USR-00027381,2025-02-19 00:29:54,US,Paid Search,Regular,Mobile
USR-00029279,2025-02-19 00:45:00,UK,Organic Search,Bargain,Mobile
USR-00021755,2025-02-19 00:56:06,US,Organic Search,Regular,Desktop
USR-00006695,2025-02-19 00:59:12,FR,Organic Search,Regular,Desktop
USR-00012168,2025-02-19 01:09:41,US,Paid Search,Regular,Desktop
USR-00018989,2025-02-19 01:16:01,DE,Organic Search,Regular,Tablet
USR-00018665,2025-02-19 01:26:19,UK,Organic Search,Regular,Tablet
USR-00001303,2025-02-19 01:33:18,UK,Social,Regular,Desktop
USR-00017301,2025-02-19 01:43:12,US,Direct,Regular,Mobile
USR-00026167,2025-02-19 01:47:19,AU,Social,Bargain,Desktop
USR-00025591,2025-02-19 01:51:14,UK,Social,Regular,Desktop
USR-00004136,2025-02-19 01:51:25,UK,Paid Search,Regular,Desktop
USR-00008166,2025-02-19 02:50:00,US,Email,Regular,Mobile
USR-00025132,2025-02-19 02:52:36,UK,Organic Search,Regular,Mobile
USR-00022394,2025-02-19 03:12:59,CA,Organic Search,Bargain,Mobile
USR-00023048,2025-02-19 03:18:29,US,Social,Regular,Mobile
USR-00000252,2025-02-19 03:37:33,CA,Organic Search,Regular,Mobile
USR-00023332,2025-02-19 03:45:52,FR,Direct,Regular,Desktop
USR-00004652,2025-02-19 03:59:56,US,Organic Search,Bargain,Mobile
USR-00027478,2025-02-19 04:11:47,US,Paid Search,VIP,Tablet
USR-00006870,2025-02-19 04:13:31,UK,Paid Search,VIP,Desktop
USR-00001598,2025-02-19 04:15:18,UK,Referral,Regular,Desktop
USR-00028318,2025-02-19 04:15:28,US,Direct,VIP,Mobile
USR-00006339,2025-02-19 04:16:35,CA,Social,Bargain,Mobile
USR-00002857,2025-02-19 04:18:05,US,Direct,Regular,Mobile
USR-00000828,2025-02-19 04:29:24,US,Social,Regular,Mobile
USR-00005187,2025-02-19 04:39:26,UK,Paid Search,Bargain,Mobile
USR-00003216,2025-02-19 04:40:19,US,Referral,Regular,Desktop
USR-00002175,2025-02-19 04:50:30,US,Organic Search,Regular,Desktop
USR-00000337,2025-02-19 04:55:36,US,Social,Regular,Mobile
USR-00029761,2025-02-19 05:07:57,UK,Organic Search,Bargain,Mobile
USR-00015097,2025-02-19 05:25:07,US,Organic Search,Bargain,Desktop
USR-00013805,2025-02-19 05:41:02,US,Direct,Regular,Mobile
USR-00014123,2025-02-19 05:42:15,UK,Paid Search,Regular,Desktop
USR-00009151,2025-02-19 05:52:03,DE,Paid Search,Regular,Mobile
USR-00027039,2025-02-19 05:55:50,FR,Organic Search,Bargain,Desktop
USR-00029250,2025-02-19 06:14:29,US,Email,Regular,Mobile
USR-00021655,2025-02-19 07:28:49,CA,Paid Search,Regular,Mobile
USR-00024009,2025-02-19 07:35:12,CA,Organic Search,Regular,Mobile
USR-00001512,2025-02-19 07:37:21,US,Paid Search,Regular,Mobile
USR-00023930,2025-02-19 07:42:36,FR,Paid Search,Bargain,Desktop
USR-00029092,2025-02-19 07:49:52,UK,Paid Search,Regular,Desktop
USR-00000520,2025-02-19 08:00:10,UK,Organic Search,Regular,Mobile
USR-00027222,2025-02-19 08:24:54,US,Email,VIP,Desktop
USR-00014162,2025-02-19 08:27:20,US,Direct,Regular,Mobile
USR-00013367,2025-02-19 08:40:08,DE,Social,Regular,Desktop
USR-00004833,2025-02-19 09:20:12,UK,Paid Search,Bargain,Desktop
USR-00006133,2025-02-19 09:22:12,US,Social,Regular,Mobile
USR-00008058,2025-02-19 09:46:32,US,Social,Regular,Mobile
USR-00002975,2025-02-19 10:04:45,UK,Organic Search,VIP,Mobile
USR-00008392,2025-02-19 10:08:59,US,Paid Search,VIP,Mobile
USR-00017991,2025-02-19 10:09:55,US,Organic Search,Bargain,Desktop
USR-00005683,2025-02-19 10:14:15,US,Direct,Bargain,Desktop
USR-00028586,2025-02-19 10:31:03,UK,Email,VIP,Desktop
USR-00013064,2025-02-19 11:07:37,UK,Social,Regular,Mobile
USR-00002327,2025-02-19 11:09:19,CA,Direct,Regular,Mobile
USR-00023865,2025-02-19 11:14:22,UK,Social,Bargain,Desktop
USR-00006361,2025-02-19 11:19:15,FR,Email,VIP,Desktop
USR-00011402,2025-02-19 11:51:34,US,Paid Search,Bargain,Desktop
USR-00016495,2025-02-19 11:51:39,US,Paid Search,Regular,Tablet
USR-00029562,2025-02-19 12:07:35,DE,Paid Search,Regular,Mobile
USR-00019820,2025-02-19 12:08:13,UK,Organic Search,Regular,Desktop
USR-00019118,2025-02-19 12:46:57,US,Organic Search,Bargain,Tablet
USR-00015767,2025-02-19 13:09:52,US,Paid Search,Bargain,Mobile
USR-00023810,2025-02-19 13:12:48,CA,Organic Search,Bargain,Mobile
USR-00012697,2025-02-19 13:28:04,UK,Referral,Bargain,Desktop
USR-00024418,2025-02-19 13:54:10,US,Organic Search,Regular,Desktop
USR-00016222,2025-02-19 13:55:21,FR,Paid Search,Regular,Mobile
USR-00026363,2025-02-19 14:16:07,US,Organic Search,VIP,Desktop
USR-00009805,2025-02-19 14:32:52,UK,Paid Search,Regular,Mobile
USR-00027656,2025-02-19 14:34:23,UK,Paid Search,Bargain,Mobile
USR-00011026,2025-02-19 15:21:07,CA,Paid Search,Regular,Mobile
USR-00005117,2025-02-19 15:28:35,UK,Direct,Regular,Mobile
USR-00012360,2025-02-19 15:34:56,DE,Referral,Bargain,Mobile
USR-00011731,2025-02-19 15:47:36,DE,Organic Search,Bargain,Mobile
USR-00006442,2025-02-19 15:52:15,UK,Direct,Regular,Desktop
USR-00009696,2025-02-19 16:13:19,US,Paid Search,VIP,Mobile
USR-00018482,2025-02-19 16:16:44,US,Paid Search,Regular,Mobile
USR-00002892,2025-02-19 16:31:18,US,Direct,VIP,Mobile
USR-00003951,2025-02-19 16:53:39,UK,Paid Search,Bargain,Mobile
USR-00020805,2025-02-19 16:59:47,US,Organic Search,Bargain,Desktop
USR-00022086,2025-02-19 17:08:12,US,Paid Search,Bargain,Mobile
USR-00000175,2025-02-19 17:13:40,UK,Organic Search,Regular,Mobile
USR-00017503,2025-02-19 17:42:22,US,Social,VIP,Tablet
USR-00003096,2025-02-19 18:38:35,US,Referral,Regular,Mobile
USR-00011708,2025-02-19 18:39:46,US,Social,Regular,Tablet
USR-00019048,2025-02-19 18:52:23,UK,Social,Regular,Mobile
USR-00000697,2025-02-19 18:59:06,US,Paid Search,Regular,Mobile
USR-00012072,2025-02-19 19:31:52,AU,Social,Regular,Desktop
USR-00010159,2025-02-19 19:47:10,US,Paid Search,Regular,Mobile
USR-00007037,2025-02-19 19:55:11,US,Email,Regular,Tablet
USR-00024298,2025-02-19 20:08:59,UK,Referral,Bargain,Mobile
USR-00011200,2025-02-19 20:10:07,US,Paid Search,Bargain,Tablet
USR-00027631,2025-02-19 20:35:52,AU,Direct,Bargain,Desktop
USR-00008601,2025-02-19 20:46:51,UK,Organic Search,Regular,Mobile
USR-00029833,2025-02-19 20:57:40,UK,Direct,Regular,Mobile
USR-00022521,2025-02-19 20:57:59,US,Paid Search,Bargain,Desktop
USR-00005166,2025-02-19 21:05:29,US,Paid Search,Regular,Mobile
USR-00001539,2025-02-19 21:10:08,US,Paid Search,Regular,Desktop
USR-00024679,2025-02-19 21:13:03,US,Social,Regular,Mobile
USR-00003845,2025-02-19 21:20:18,FR,Direct,Regular,Mobile
USR-00002081,2025-02-19 21:24:54,FR,Direct,Regular,Desktop
USR-00023959,2025-02-19 22:15:14,UK,Paid Search,Regular,Mobile
USR-00010748,2025-02-19 22:31:09,US,Referral,Regular,Desktop
USR-00026334,2025-02-19 22:37:09,UK,Social,Regular,Desktop
USR-00021694,2025-02-19 22:51:45,AU,Organic Search,VIP,Desktop
USR-00008959,2025-02-19 23:20:32,US,Social,Regular,Desktop
USR-00010415,2025-02-20 00:32:53,FR,Direct,Regular,Mobile
USR-00013554,2025-02-20 01:00:10,US,Social,Regular,Mobile
USR-00024480,2025-02-20 01:02:45,US,Referral,VIP,Desktop
USR-00002542,2025-02-20 01:05:20,AU,Email,Regular,Mobile
USR-00007440,2025-02-20 01:07:57,UK,Paid Search,Regular,Desktop
USR-00015397,2025-02-20 01:09:00,US,Direct,Regular,Desktop
USR-00000946,2025-02-20 01:16:50,UK,Direct,Regular,Desktop
USR-00007854,2025-02-20 01:23:03,US,Organic Search,Regular,Tablet
USR-00003706,2025-02-20 01:31:03,CA,Organic Search,Regular,Mobile
USR-00000139,2025-02-20 01:46:56,US,Organic Search,Regular,Desktop
USR-00002996,2025-02-20 02:21:20,UK,Paid Search,Regular,Mobile
USR-00011310,2025-02-20 02:26:47,US,Organic Search,Regular,Mobile
USR-00011284,2025-02-20 02:34:29,UK,Paid Search,VIP,Mobile
USR-00015406,2025-02-20 03:51:37,DE,Social,Regular,Desktop
USR-00015728,2025-02-20 04:05:35,UK,Paid Search,Regular,Desktop
USR-00011560,2025-02-20 04:43:28,CA,Social,Regular,Mobile
USR-00027831,2025-02-20 04:48:25,US,Email,Regular,Mobile
USR-00021462,2025-02-20 04:49:12,US,Organic Search,Bargain,Desktop
USR-00018213,2025-02-20 05:01:06,US,Organic Search,Regular,Desktop
USR-00002692,2025-02-20 05:04:37,US,Organic Search,Regular,Desktop
USR-00024931,2025-02-20 05:08:57,CA,Social,Regular,Mobile
USR-00011898,2025-02-20 05:13:42,US,Paid Search,Regular,Desktop
USR-00016433,2025-02-20 05:32:34,US,Paid Search,Regular,Desktop
USR-00011811,2025-02-20 05:45:26,CA,Paid Search,Regular,Desktop
USR-00029832,2025-02-20 06:02:39,US,Organic Search,Regular,Desktop
USR-00025250,2025-02-20 06:33:31,CA,Organic Search,Regular,Desktop
USR-00015817,2025-02-20 06:42:00,UK,Paid Search,Regular,Mobile
USR-00027179,2025-02-20 06:43:46,US,Organic Search,Regular,Desktop
USR-00026629,2025-02-20 06:50:56,US,Direct,Regular,Desktop
USR-00008080,2025-02-20 07:03:10,US,Direct,Regular,Desktop
USR-00005199,2025-02-20 07:09:42,US,Organic Search,VIP,Tablet
USR-00020337,2025-02-20 07:30:51,US,Direct,Regular,Mobile
USR-00001237,2025-02-20 07:31:34,US,Social,Regular,Desktop
USR-00024471,2025-02-20 07:38:18,FR,Direct,Regular,Desktop
USR-00016836,2025-02-20 07:44:56,US,Direct,Bargain,Mobile
USR-00025952,2025-02-20 07:49:45,FR,Social,Bargain,Mobile
USR-00019279,2025-02-20 08:00:49,FR,Social,Regular,Tablet
USR-00014865,2025-02-20 08:17:31,AU,Email,Bargain,Mobile
USR-00026989,2025-02-20 08:48:37,US,Paid Search,VIP,Mobile
USR-00018196,2025-02-20 08:56:42,US,Email,Regular,Mobile
USR-00025750,2025-02-20 08:58:01,US,Organic Search,Regular,Mobile
USR-00012695,2025-02-20 09:36:52,US,Paid Search,Regular,Mobile
USR-00006894,2025-02-20 10:24:24,FR,Organic Search,Regular,Desktop
USR-00012108,2025-02-20 10:40:40,US,Direct,Regular,Desktop
USR-00021976,2025-02-20 10:54:45,CA,Referral,Bargain,Desktop
USR-00008623,2025-02-20 10:56:42,FR,Direct,Regular,Mobile
USR-00002157,2025-02-20 10:59:20,US,Paid Search,Bargain,Desktop
USR-00005970,2025-02-20 11:35:24,US,Referral,Regular,Desktop
USR-00010821,2025-02-20 11:38:26,US,Email,Regular,Mobile
USR-00000042,2025-02-20 11:40:04,CA,Social,VIP,Mobile
USR-00007103,2025-02-20 11:46:12,CA,Direct,Bargain,Mobile
USR-00013978,2025-02-20 11:56:10,US,Referral,Regular,Desktop
USR-00023408,2025-02-20 12:37:39,FR,Organic Search,Bargain,Desktop
USR-00008884,2025-02-20 12:43:52,UK,Social,Regular,Mobile
USR-00001717,2025-02-20 12:46:29,UK,Paid Search,Regular,Mobile
USR-00025304,2025-02-20 13:27:16,DE,Social,VIP,Mobile
USR-00017170,2025-02-20 13:50:30,US,Email,Regular,Tablet
USR-00029855,2025-02-20 13:53:42,US,Paid Search,Bargain,Mobile
USR-00000228,2025-02-20 14:03:35,UK,Email,Regular,Mobile
USR-00022759,2025-02-20 14:38:07,UK,Organic Search,Bargain,Mobile
USR-00011054,2025-02-20 15:02:24,UK,Organic Search,Bargain,Desktop
USR-00012875,2025-02-20 15:26:09,CA,Direct,Regular,Mobile
USR-00018422,2025-02-20 15:27:34,US,Email,Regular,Desktop
USR-00006789,2025-02-20 15:35:24,US,Paid Search,Regular,Mobile
USR-00013719,2025-02-20 15:56:33,FR,Direct,Regular,Mobile
USR-00007218,2025-02-20 15:56:38,US,Social,Regular,Tablet
USR-00021513,2025-02-20 16:04:28,FR,Organic Search,Regular,Mobile
USR-00013491,2025-02-20 16:05:55,US,Direct,Bargain,Desktop
USR-00013840,2025-02-20 16:34:36,CA,Organic Search,Bargain,Desktop
USR-00011203,2025-02-20 16:52:03,US,Organic Search,Regular,Desktop
USR-00018975,2025-02-20 16:57:05,UK,Email,Bargain,Mobile
USR-00027212,2025-02-20 17:00:14,US,Organic Search,Regular,Mobile
USR-00010930,2025-02-20 17:50:02,US,Social,Bargain,Mobile
USR-00024176,2025-02-20 17:52:12,US,Organic Search,Bargain,Desktop
