session_id,user_id,session_start,session_end,device_type,country,traffic_source,channel,is_bounce,is_returning_user,is_new_user,ab_variant,experiment_id
SES-000013949,USR-00015509,2025-04-17 19:07:49,2025-04-17 19:08:10.140313796,Mobile,US,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000013950,USR-00011417,2025-04-17 19:22:59,2025-04-17 19:23:19.854462840,Desktop,US,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000013951,USR-00021965,2025-04-17 19:33:11,2025-04-17 19:34:29.822143442,Mobile,US,Paid Search,Paid Search,False,True,False,control,exp_checkout_streamline_v1
SES-000013952,USR-00003701,2025-04-17 19:35:32,2025-04-17 19:38:41.580821776,Desktop,FR,Organic Search,Organic Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000013953,USR-00019140,2025-04-17 19:44:33,2025-04-17 19:45:02.472419539,Mobile,UK,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000013954,USR-00003058,2025-04-17 20:15:28,2025-04-17 20:15:53.910104810,Mobile,UK,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000013955,USR-00027061,2025-04-17 20:18:05,2025-04-17 20:18:49.029041646,Mobile,FR,Organic Search,Organic Search,False,False,True,control,exp_checkout_streamline_v1
SES-000013956,USR-00007868,2025-04-17 20:23:54,2025-04-17 20:24:40.077005985,Mobile,UK,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000013957,USR-00008948,2025-04-17 20:47:30,2025-04-17 20:51:18.023279855,Desktop,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000013958,USR-00008079,2025-04-17 20:50:46,2025-04-17 20:51:06.836373821,Tablet,CA,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000013959,USR-00023807,2025-04-17 20:53:05,2025-04-17 20:53:13.025652299,Mobile,CA,Direct,Direct,True,True,False,control,exp_checkout_streamline_v1
SES-000013960,USR-00000030,2025-04-17 20:56:41,2025-04-17 20:57:15.506813462,Desktop,US,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000013961,USR-00005362,2025-04-17 21:04:10,2025-04-17 21:04:42.186535346,Desktop,DE,Social,Social,True,True,False,treatment,exp_checkout_streamline_v1
SES-000013962,USR-00017715,2025-04-17 21:06:22,2025-04-17 21:07:08.595524577,Mobile,US,Organic Search,Organic Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000013963,USR-00014344,2025-04-17 21:08:13,2025-04-17 21:08:37.076952006,Mobile,US,Direct,Direct,True,False,True,control,exp_checkout_streamline_v1
SES-000013964,USR-00024425,2025-04-17 21:10:24,2025-04-17 21:10:52.692337641,Mobile,CA,Social,Social,False,True,False,treatment,exp_checkout_streamline_v1
SES-000013965,USR-00022034,2025-04-17 21:11:15,2025-04-17 21:11:43.141063849,Mobile,US,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000013966,USR-00000360,2025-04-17 21:12:11,2025-04-17 21:13:18.374984800,Desktop,UK,Direct,Direct,False,False,True,control,exp_checkout_streamline_v1
SES-000013967,USR-00015586,2025-04-17 21:18:03,2025-04-17 21:20:54.426211283,Mobile,UK,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000013968,USR-00028697,2025-04-17 21:31:32,2025-04-17 21:32:05.740048499,Mobile,FR,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000013969,USR-00025135,2025-04-17 21:48:23,2025-04-17 21:50:25.925543056,Mobile,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000013970,USR-00011963,2025-04-17 21:53:57,2025-04-17 21:54:16.507517065,Tablet,DE,Direct,Direct,True,False,True,control,exp_checkout_streamline_v1
SES-000013971,USR-00002654,2025-04-17 22:31:57,2025-04-17 22:36:07.906394124,Mobile,FR,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000013972,USR-00013124,2025-04-17 22:34:31,2025-04-17 22:34:59.774712171,Desktop,US,Social,Social,False,False,True,treatment,exp_checkout_streamline_v1
SES-000013973,USR-00018219,2025-04-17 22:55:58,2025-04-17 22:57:27.853299703,Desktop,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000013974,USR-00005507,2025-04-17 23:00:32,2025-04-17 23:01:41.118603087,Mobile,CA,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000013975,USR-00017948,2025-04-17 23:01:39,2025-04-17 23:02:32.257369574,Desktop,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000013976,USR-00025821,2025-04-17 23:02:24,2025-04-17 23:02:39.629830478,Mobile,US,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000013977,USR-00009694,2025-04-17 23:05:04,2025-04-17 23:06:08.130469432,Desktop,UK,Paid Search,Paid Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000013978,USR-00005957,2025-04-17 23:07:56,2025-04-17 23:08:07.359679751,Mobile,UK,Direct,Direct,True,False,True,control,exp_checkout_streamline_v1
SES-000013979,USR-00014817,2025-04-17 23:15:23,2025-04-17 23:15:34.715106399,Mobile,UK,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000013980,USR-00027452,2025-04-17 23:19:31,2025-04-17 23:22:45.935913250,Desktop,US,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000013981,USR-00016111,2025-04-17 23:21:58,2025-04-17 23:22:50.760689080,Mobile,AU,Direct,Direct,False,False,True,treatment,exp_checkout_streamline_v1
SES-000013982,USR-00015131,2025-04-17 23:50:36,2025-04-17 23:51:34.660063052,Mobile,CA,Social,Social,False,True,False,control,exp_checkout_streamline_v1
SES-000013983,USR-00028036,2025-04-17 23:57:03,2025-04-17 23:57:26.335268936,Tablet,US,Paid Search,Paid Search,False,False,True,control,exp_checkout_streamline_v1
SES-000013984,USR-00012777,2025-04-18 00:09:32,2025-04-18 00:09:49.909356268,Tablet,US,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000013985,USR-00010112,2025-04-18 00:26:18,2025-04-18 00:26:39.286178884,Mobile,US,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000013986,USR-00009998,2025-04-18 00:27:48,2025-04-18 00:28:02.686219215,Desktop,AU,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000013987,USR-00007479,2025-04-18 00:28:06,2025-04-18 00:28:38.899218407,Desktop,US,Paid Search,Paid Search,False,False,True,control,exp_checkout_streamline_v1
SES-000013988,USR-00004754,2025-04-18 00:30:10,2025-04-18 00:30:31.396661926,Desktop,FR,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000013989,USR-00001450,2025-04-18 00:36:33,2025-04-18 00:36:49.483781741,Mobile,AU,Organic Search,Organic Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000013990,USR-00026931,2025-04-18 00:42:48,2025-04-18 00:43:04.326669175,Mobile,DE,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000013991,USR-00020467,2025-04-18 00:43:06,2025-04-18 00:44:00.261179647,Mobile,FR,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000013992,USR-00000321,2025-04-18 00:49:01,2025-04-18 00:49:30.409587798,Desktop,US,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000013993,USR-00022418,2025-04-18 00:57:18,2025-04-18 00:58:13.448926675,Mobile,US,Paid Search,Paid Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000013994,USR-00013197,2025-04-18 01:08:19,2025-04-18 01:08:40.411140910,Desktop,US,Direct,Direct,False,False,True,control,exp_checkout_streamline_v1
SES-000013995,USR-00010777,2025-04-18 01:08:58,2025-04-18 01:09:39.058258983,Mobile,CA,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000013996,USR-00006618,2025-04-18 01:09:40,2025-04-18 01:11:10.260466986,Tablet,US,Paid Search,Paid Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000013997,USR-00015958,2025-04-18 01:13:27,2025-04-18 01:13:42.237320907,Mobile,US,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000013998,USR-00002377,2025-04-18 01:17:04,2025-04-18 01:20:14.996036746,Desktop,UK,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000013999,USR-00010915,2025-04-18 01:26:13,2025-04-18 01:26:26.021771424,Desktop,US,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000014000,USR-00001290,2025-04-18 01:53:54,2025-04-18 01:54:22.757012590,Mobile,AU,Social,Social,True,True,False,control,exp_checkout_streamline_v1
SES-000014001,USR-00022477,2025-04-18 02:03:08,2025-04-18 02:03:28.847184301,Mobile,DE,Organic Search,Organic Search,False,False,True,control,exp_checkout_streamline_v1
SES-000014002,USR-00008193,2025-04-18 02:05:37,2025-04-18 02:06:01.750766969,Mobile,DE,Organic Search,Organic Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000014003,USR-00025603,2025-04-18 02:07:43,2025-04-18 02:07:58.739713427,Desktop,UK,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000014004,USR-00019172,2025-04-18 02:27:50,2025-04-18 02:28:12.242232072,Mobile,US,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000014005,USR-00016011,2025-04-18 02:28:28,2025-04-18 02:28:41.013514489,Desktop,US,Direct,Direct,True,False,True,control,exp_checkout_streamline_v1
SES-000014006,USR-00004461,2025-04-18 02:30:14,2025-04-18 02:30:41.467071740,Mobile,UK,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000014007,USR-00017483,2025-04-18 02:33:06,2025-04-18 02:33:55.621523002,Desktop,US,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000014008,USR-00014740,2025-04-18 02:43:21,2025-04-18 02:43:49.708556945,Tablet,AU,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000014009,USR-00026063,2025-04-18 02:44:46,2025-04-18 02:45:25.599999838,Mobile,FR,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000014010,USR-00001928,2025-04-18 02:49:19,2025-04-18 02:49:53.715791555,Desktop,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000014011,USR-00010945,2025-04-18 02:52:22,2025-04-18 02:52:35.778716697,Mobile,CA,Referral,Referral,True,False,True,control,exp_checkout_streamline_v1
SES-000014012,USR-00024658,2025-04-18 02:56:22,2025-04-18 02:57:26.965244951,Desktop,CA,Direct,Direct,False,False,True,treatment,exp_checkout_streamline_v1
SES-000014013,USR-00008609,2025-04-18 03:06:50,2025-04-18 03:07:11.884104687,Desktop,US,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000014014,USR-00011768,2025-04-18 03:07:20,2025-04-18 03:08:26.574929371,Desktop,UK,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000014015,USR-00028766,2025-04-18 03:07:21,2025-04-18 03:07:52.089651627,Desktop,US,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000014016,USR-00007728,2025-04-18 03:25:20,2025-04-18 03:26:14.410599426,Desktop,US,Email,Email,False,False,True,treatment,exp_checkout_streamline_v1
SES-000014017,USR-00026424,2025-04-18 03:25:51,2025-04-18 03:26:32.787326237,Desktop,US,Referral,Referral,False,False,True,treatment,exp_checkout_streamline_v1
SES-000014018,USR-00005281,2025-04-18 03:33:44,2025-04-18 03:34:36.271208515,Mobile,FR,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000014019,USR-00015301,2025-04-18 03:40:30,2025-04-18 03:40:54.892101076,Desktop,CA,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000014020,USR-00023963,2025-04-18 03:46:00,2025-04-18 03:46:11.825019289,Desktop,US,Paid Search,Paid Search,True,True,False,control,exp_checkout_streamline_v1
SES-000014021,USR-00022349,2025-04-18 03:56:44,2025-04-18 03:57:16.570083970,Desktop,US,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000014022,USR-00011854,2025-04-18 04:03:24,2025-04-18 04:03:59.277943306,Desktop,US,Paid Search,Paid Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000014023,USR-00007185,2025-04-18 04:17:00,2025-04-18 04:19:25.681955464,Mobile,UK,Organic Search,Organic Search,False,False,True,control,exp_checkout_streamline_v1
SES-000014024,USR-00025674,2025-04-18 04:25:28,2025-04-18 04:25:41.488111612,Desktop,US,Direct,Direct,True,False,True,control,exp_checkout_streamline_v1
SES-000014025,USR-00005605,2025-04-18 04:26:58,2025-04-18 04:27:20.464744818,Mobile,US,Direct,Direct,True,True,False,control,exp_checkout_streamline_v1
SES-000014026,USR-00007195,2025-04-18 04:31:50,2025-04-18 04:33:16.097115843,Desktop,US,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000014027,USR-00024425,2025-04-18 04:32:53,2025-04-18 04:33:07.755131910,Tablet,CA,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000014028,USR-00022578,2025-04-18 04:50:30,2025-04-18 04:50:42.067389479,Mobile,FR,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000014029,USR-00016615,2025-04-18 05:03:25,2025-04-18 05:03:32.188810397,Mobile,US,Paid Search,Paid Search,True,True,False,control,exp_checkout_streamline_v1
SES-000014030,USR-00021587,2025-04-18 05:10:05,2025-04-18 05:12:22.939431635,Desktop,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000014031,USR-00019733,2025-04-18 05:12:14,2025-04-18 05:12:47.410262003,Desktop,US,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000014032,USR-00025847,2025-04-18 05:18:30,2025-04-18 05:18:50.903029646,Mobile,US,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000014033,USR-00006809,2025-04-18 05:20:00,2025-04-18 05:20:19.867724996,Tablet,AU,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000014034,USR-00028236,2025-04-18 05:20:07,2025-04-18 05:23:53.052968550,Desktop,AU,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000014035,USR-00024525,2025-04-18 05:42:48,2025-04-18 05:43:11.574937324,Mobile,CA,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000014036,USR-00007411,2025-04-18 05:54:04,2025-04-18 05:55:24.801646564,Tablet,AU,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000014037,USR-00007445,2025-04-18 06:09:12,2025-04-18 06:09:55.999466499,Desktop,US,Email,Email,False,False,True,control,exp_checkout_streamline_v1
SES-000014038,USR-00013193,2025-04-18 06:18:40,2025-04-18 06:19:19.038576161,Mobile,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000014039,USR-00012136,2025-04-18 06:24:20,2025-04-18 06:24:27.201052713,Mobile,CA,Paid Search,Paid Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000014040,USR-00002948,2025-04-18 06:44:46,2025-04-18 06:45:16.045362896,Desktop,US,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000014041,USR-00021908,2025-04-18 06:45:45,2025-04-18 06:46:23.323600175,Mobile,US,Paid Search,Paid Search,False,False,True,control,exp_checkout_streamline_v1
SES-000014042,USR-00019247,2025-04-18 06:49:06,2025-04-18 06:52:16.794878899,Desktop,US,Social,Social,False,False,True,control,exp_checkout_streamline_v1
SES-000014043,USR-00029554,2025-04-18 06:57:40,2025-04-18 06:59:00.446716593,Mobile,AU,Social,Social,False,False,True,control,exp_checkout_streamline_v1
SES-000014044,USR-00029186,2025-04-18 07:07:41,2025-04-18 07:08:15.915833260,Mobile,US,Organic Search,Organic Search,False,False,True,control,exp_checkout_streamline_v1
SES-000014045,USR-00025508,2025-04-18 07:15:21,2025-04-18 07:16:22.535534024,Desktop,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000014046,USR-00011483,2025-04-18 07:23:45,2025-04-18 07:24:04.733456371,Mobile,US,Social,Social,True,True,False,treatment,exp_checkout_streamline_v1
SES-000014047,USR-00022961,2025-04-18 07:26:48,2025-04-18 07:27:59.012980051,Mobile,CA,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000014048,USR-00025549,2025-04-18 07:26:57,2025-04-18 07:27:29.628659190,Desktop,US,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000014049,USR-00028943,2025-04-18 07:28:01,2025-04-18 07:29:00.409655035,Mobile,CA,Email,Email,False,False,True,control,exp_checkout_streamline_v1
SES-000014050,USR-00029181,2025-04-18 07:31:37,2025-04-18 07:32:19.800162174,Mobile,DE,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000014051,USR-00017419,2025-04-18 07:35:08,2025-04-18 07:37:57.296007772,Desktop,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000014052,USR-00015255,2025-04-18 07:36:56,2025-04-18 07:38:30.862314628,Mobile,US,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000014053,USR-00003284,2025-04-18 07:47:42,2025-04-18 07:48:02.107371386,Mobile,UK,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000014054,USR-00015689,2025-04-18 07:57:56,2025-04-18 07:58:41.732870177,Desktop,CA,Direct,Direct,False,False,True,treatment,exp_checkout_streamline_v1
SES-000014055,USR-00004160,2025-04-18 08:00:14,2025-04-18 08:00:48.343254376,Desktop,DE,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000014056,USR-00006729,2025-04-18 08:19:38,2025-04-18 08:20:06.248974982,Mobile,DE,Paid Search,Paid Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000014057,USR-00016748,2025-04-18 08:42:05,2025-04-18 08:42:34.834061964,Mobile,CA,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000014058,USR-00000797,2025-04-18 09:26:16,2025-04-18 09:26:44.743542795,Mobile,US,Email,Email,True,True,False,treatment,exp_checkout_streamline_v1
SES-000014059,USR-00020818,2025-04-18 09:39:06,2025-04-18 09:39:29.829334906,Tablet,UK,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000014060,USR-00011072,2025-04-18 09:54:51,2025-04-18 09:55:22.030822596,Mobile,US,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000014061,USR-00007379,2025-04-18 09:56:11,2025-04-18 09:56:24.677508476,Mobile,DE,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000014062,USR-00024137,2025-04-18 10:02:27,2025-04-18 10:05:48.875645911,Desktop,DE,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000014063,USR-00021023,2025-04-18 10:24:38,2025-04-18 10:25:05.508727124,Tablet,US,Referral,Referral,True,False,True,treatment,exp_checkout_streamline_v1
SES-000014064,USR-00011763,2025-04-18 10:28:16,2025-04-18 10:28:38.053402660,Mobile,UK,Paid Search,Paid Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000014065,USR-00000124,2025-04-18 10:29:37,2025-04-18 10:31:15.800409203,Mobile,UK,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
