order_item_id,order_id,product_id,quantity,unit_price,unit_cost,line_total,total_item_price,line_profit
ITM-000001748,ORD-00001274,PRD-00064,1,24.99,6.91,24.99,24.99,18.08
ITM-000001749,ORD-00001275,PRD-00065,1,24.99,5.84,24.99,24.99,19.15
ITM-000001750,ORD-00001276,PRD-00068,1,37.49,12.61,37.49,37.49,24.88
ITM-000001751,ORD-00001277,PRD-00071,1,86.99,31.3,86.99,86.99,55.69
ITM-000001752,ORD-00001278,PRD-00008,1,325.99,186.16,325.99,325.99,139.83
ITM-000001753,ORD-00001279,PRD-00039,1,40.99,18.26,40.99,40.99,22.73
ITM-000001754,ORD-00001279,PRD-00094,1,245.99,110.0,245.99,245.99,135.99
ITM-000001755,ORD-00001279,PRD-00015,1,205.99,123.35,205.99,205.99,82.64
ITM-000001756,ORD-00001280,PRD-00043,1,105.99,49.95,105.99,105.99,56.04
ITM-000001757,ORD-00001280,PRD-00066,1,84.99,33.73,84.99,84.99,51.26
ITM-000001758,ORD-00001281,PRD-00046,1,113.49,52.53,113.49,113.49,60.96
ITM-000001759,ORD-00001282,PRD-00037,1,41.99,15.18,41.99,41.99,26.81
ITM-000001760,ORD-00001283,PRD-00092,1,214.99,101.72,214.99,214.99,113.27
ITM-000001761,ORD-00001284,PRD-00083,1,115.99,58.28,115.99,115.99,57.71
ITM-000001762,ORD-00001285,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000001763,ORD-00001285,PRD-00012,1,374.49,207.75,374.49,374.49,166.74
ITM-000001764,ORD-00001286,PRD-00085,1,105.99,56.37,105.99,105.99,49.62
ITM-000001765,ORD-00001287,PRD-00085,1,105.99,56.37,105.99,105.99,49.62
ITM-000001766,ORD-00001288,PRD-00084,1,31.99,15.58,31.99,31.99,16.41
ITM-000001767,ORD-00001289,PRD-00058,1,152.99,69.5,152.99,152.99,83.49
ITM-000001768,ORD-00001290,PRD-00021,1,114.99,46.3,114.99,114.99,68.69
ITM-000001769,ORD-00001291,PRD-00087,1,43.99,24.1,43.99,43.99,19.89
ITM-000001770,ORD-00001291,PRD-00049,1,162.99,86.22,162.99,162.99,76.77
ITM-000001771,ORD-00001291,PRD-00009,1,94.99,52.51,94.99,94.99,42.48
ITM-000001772,ORD-00001292,PRD-00044,1,72.99,36.23,72.99,72.99,36.76
ITM-000001773,ORD-00001293,PRD-00012,1,374.49,207.75,374.49,374.49,166.74
ITM-000001774,ORD-00001294,PRD-00019,1,339.99,208.97,339.99,339.99,131.02
ITM-000001775,ORD-00001295,PRD-00018,1,72.99,37.97,72.99,72.99,35.02
ITM-000001776,ORD-00001296,PRD-00086,1,140.99,72.94,140.99,140.99,68.05
ITM-000001777,ORD-00001297,PRD-00035,1,100.99,39.04,100.99,100.99,61.95
ITM-000001778,ORD-00001298,PRD-00061,1,75.99,20.12,75.99,75.99,55.87
ITM-000001779,ORD-00001298,PRD-00064,1,24.99,6.91,24.99,24.99,18.08
ITM-000001780,ORD-00001299,PRD-00069,2,51.99,14.6,103.98,103.98,74.78
ITM-000001781,ORD-00001300,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000001782,ORD-00001301,PRD-00066,2,84.99,33.73,169.98,169.98,102.52
ITM-000001783,ORD-00001302,PRD-00081,1,77.99,39.19,77.99,77.99,38.8
ITM-000001784,ORD-00001303,PRD-00084,1,31.99,15.58,31.99,31.99,16.41
ITM-000001785,ORD-00001304,PRD-00022,1,49.99,20.52,49.99,49.99,29.47
ITM-000001786,ORD-00001305,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000001787,ORD-00001306,PRD-00084,2,31.99,15.58,63.98,63.98,32.82
ITM-000001788,ORD-00001307,PRD-00005,1,82.99,47.75,82.99,82.99,35.24
ITM-000001789,ORD-00001308,PRD-00039,1,40.99,18.26,40.99,40.99,22.73
ITM-000001790,ORD-00001309,PRD-00009,1,94.99,52.51,94.99,94.99,42.48
ITM-000001791,ORD-00001310,PRD-00076,1,62.99,25.51,62.99,62.99,37.48
ITM-000001792,ORD-00001311,PRD-00064,2,24.99,6.91,49.98,49.98,36.16
ITM-000001793,ORD-00001311,PRD-00084,1,31.99,15.58,31.99,31.99,16.41
ITM-000001794,ORD-00001311,PRD-00020,1,271.99,147.22,271.99,271.99,124.77
ITM-000001795,ORD-00001312,PRD-00013,1,275.99,176.16,275.99,275.99,99.83
ITM-000001796,ORD-00001313,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000001797,ORD-00001314,PRD-00076,1,62.99,25.51,62.99,62.99,37.48
ITM-000001798,ORD-00001314,PRD-00027,1,83.99,34.49,83.99,83.99,49.5
ITM-000001799,ORD-00001315,PRD-00066,1,84.99,33.73,84.99,84.99,51.26
ITM-000001800,ORD-00001315,PRD-00010,1,207.99,120.07,207.99,207.99,87.92
ITM-000001801,ORD-00001316,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000001802,ORD-00001317,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000001803,ORD-00001318,PRD-00063,1,70.49,27.76,70.49,70.49,42.73
ITM-000001804,ORD-00001318,PRD-00051,1,52.99,21.94,52.99,52.99,31.05
ITM-000001805,ORD-00001319,PRD-00042,1,121.99,52.18,121.99,121.99,69.81
ITM-000001806,ORD-00001319,PRD-00026,2,94.99,41.91,189.98,189.98,106.16
ITM-000001807,ORD-00001320,PRD-00083,1,115.99,58.28,115.99,115.99,57.71
ITM-000001808,ORD-00001321,PRD-00067,1,44.99,16.41,44.99,44.99,28.58
ITM-000001809,ORD-00001321,PRD-00064,1,24.99,6.91,24.99,24.99,18.08
ITM-000001810,ORD-00001322,PRD-00022,2,49.99,20.52,99.98,99.98,58.94
ITM-000001811,ORD-00001322,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000001812,ORD-00001323,PRD-00039,1,40.99,18.26,40.99,40.99,22.73
ITM-000001813,ORD-00001324,PRD-00021,1,114.99,46.3,114.99,114.99,68.69
ITM-000001814,ORD-00001324,PRD-00045,1,83.49,36.38,83.49,83.49,47.11
ITM-000001815,ORD-00001325,PRD-00055,2,74.99,31.61,149.98,149.98,86.76
ITM-000001816,ORD-00001326,PRD-00100,1,143.99,66.17,143.99,143.99,77.82
ITM-000001817,ORD-00001326,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000001818,ORD-00001327,PRD-00005,1,82.99,47.75,82.99,82.99,35.24
ITM-000001819,ORD-00001328,PRD-00067,1,44.99,16.41,44.99,44.99,28.58
ITM-000001820,ORD-00001328,PRD-00089,1,31.99,18.14,31.99,31.99,13.85
ITM-000001821,ORD-00001329,PRD-00086,1,140.99,72.94,140.99,140.99,68.05
ITM-000001822,ORD-00001329,PRD-00048,2,33.49,15.83,66.98,66.98,35.32
ITM-000001823,ORD-00001329,PRD-00084,2,31.99,15.58,63.98,63.98,32.82
ITM-000001824,ORD-00001330,PRD-00092,1,214.99,101.72,214.99,214.99,113.27
ITM-000001825,ORD-00001331,PRD-00060,2,176.49,84.75,352.98,352.98,183.48
ITM-000001826,ORD-00001332,PRD-00087,1,43.99,24.1,43.99,43.99,19.89
ITM-000001827,ORD-00001333,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000001828,ORD-00001333,PRD-00016,1,129.99,78.72,129.99,129.99,51.27
ITM-000001829,ORD-00001334,PRD-00008,1,325.99,186.16,325.99,325.99,139.83
ITM-000001830,ORD-00001335,PRD-00010,1,207.99,120.07,207.99,207.99,87.92
ITM-000001831,ORD-00001336,PRD-00078,2,25.99,9.37,51.98,51.98,33.24
ITM-000001832,ORD-00001337,PRD-00064,1,24.99,6.91,24.99,24.99,18.08
ITM-000001833,ORD-00001337,PRD-00067,1,44.99,16.41,44.99,44.99,28.58
ITM-000001834,ORD-00001338,PRD-00057,1,146.49,75.56,146.49,146.49,70.93
ITM-000001835,ORD-00001338,PRD-00099,1,50.99,27.57,50.99,50.99,23.42
ITM-000001836,ORD-00001338,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000001837,ORD-00001339,PRD-00007,1,316.99,172.8,316.99,316.99,144.19
ITM-000001838,ORD-00001340,PRD-00066,1,84.99,33.73,84.99,84.99,51.26
ITM-000001839,ORD-00001341,PRD-00051,2,52.99,21.94,105.98,105.98,62.1
ITM-000001840,ORD-00001342,PRD-00047,1,100.99,42.27,100.99,100.99,58.72
ITM-000001841,ORD-00001343,PRD-00017,1,244.99,144.79,244.99,244.99,100.2
ITM-000001842,ORD-00001343,PRD-00099,1,50.99,27.57,50.99,50.99,23.42
ITM-000001843,ORD-00001344,PRD-00053,1,47.99,23.38,47.99,47.99,24.61
ITM-000001844,ORD-00001345,PRD-00024,1,54.99,26.28,54.99,54.99,28.71
ITM-000001845,ORD-00001346,PRD-00022,1,49.99,20.52,49.99,49.99,29.47
ITM-000001846,ORD-00001347,PRD-00093,1,227.99,111.71,227.99,227.99,116.28
ITM-000001847,ORD-00001348,PRD-00046,1,113.49,52.53,113.49,113.49,60.96
ITM-000001848,ORD-00001348,PRD-00045,1,83.49,36.38,83.49,83.49,47.11
ITM-000001849,ORD-00001349,PRD-00004,1,294.49,168.07,294.49,294.49,126.42
ITM-000001850,ORD-00001350,PRD-00046,1,113.49,52.53,113.49,113.49,60.96
ITM-000001851,ORD-00001351,PRD-00056,2,135.49,71.03,270.98,270.98,128.92
ITM-000001852,ORD-00001352,PRD-00006,1,391.99,223.93,391.99,391.99,168.06
ITM-000001853,ORD-00001353,PRD-00030,1,67.99,29.21,67.99,67.99,38.78
ITM-000001854,ORD-00001354,PRD-00021,1,114.99,46.3,114.99,114.99,68.69
ITM-000001855,ORD-00001355,PRD-00058,1,152.99,69.5,152.99,152.99,83.49
ITM-000001856,ORD-00001355,PRD-00032,1,42.49,17.54,42.49,42.49,24.95
ITM-000001857,ORD-00001356,PRD-00070,1,64.99,25.31,64.99,64.99,39.68
ITM-000001858,ORD-00001357,PRD-00042,1,121.99,52.18,121.99,121.99,69.81
ITM-000001859,ORD-00001357,PRD-00080,1,87.99,32.75,87.99,87.99,55.24
ITM-000001860,ORD-00001358,PRD-00042,2,121.99,52.18,243.98,243.98,139.62
ITM-000001861,ORD-00001359,PRD-00089,1,31.99,18.14,31.99,31.99,13.85
ITM-000001862,ORD-00001360,PRD-00081,1,77.99,39.19,77.99,77.99,38.8
ITM-000001863,ORD-00001361,PRD-00008,1,325.99,186.16,325.99,325.99,139.83
ITM-000001864,ORD-00001361,PRD-00016,2,129.99,78.72,259.98,259.98,102.54
ITM-000001865,ORD-00001362,PRD-00040,2,98.99,45.24,197.98,197.98,107.5
ITM-000001866,ORD-00001362,PRD-00099,1,50.99,27.57,50.99,50.99,23.42
ITM-000001867,ORD-00001363,PRD-00026,1,94.99,41.91,94.99,94.99,53.08
ITM-000001868,ORD-00001364,PRD-00058,1,152.99,69.5,152.99,152.99,83.49
ITM-000001869,ORD-00001365,PRD-00097,1,167.49,87.54,167.49,167.49,79.95
ITM-000001870,ORD-00001365,PRD-00062,1,68.49,27.5,68.49,68.49,40.99
ITM-000001871,ORD-00001365,PRD-00073,1,84.49,28.1,84.49,84.49,56.39
ITM-000001872,ORD-00001366,PRD-00017,1,244.99,144.79,244.99,244.99,100.2
ITM-000001873,ORD-00001366,PRD-00053,1,47.99,23.38,47.99,47.99,24.61
ITM-000001874,ORD-00001367,PRD-00019,1,339.99,208.97,339.99,339.99,131.02
ITM-000001875,ORD-00001368,PRD-00090,1,232.99,113.86,232.99,232.99,119.13
ITM-000001876,ORD-00001369,PRD-00074,1,16.99,6.2,16.99,16.99,10.79
ITM-000001877,ORD-00001370,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000001878,ORD-00001370,PRD-00013,1,275.99,176.16,275.99,275.99,99.83
ITM-000001879,ORD-00001371,PRD-00089,1,31.99,18.14,31.99,31.99,13.85
ITM-000001880,ORD-00001372,PRD-00064,1,24.99,6.91,24.99,24.99,18.08
ITM-000001881,ORD-00001373,PRD-00066,2,84.99,33.73,169.98,169.98,102.52
ITM-000001882,ORD-00001373,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000001883,ORD-00001374,PRD-00009,1,94.99,52.51,94.99,94.99,42.48
ITM-000001884,ORD-00001375,PRD-00028,1,107.49,45.05,107.49,107.49,62.44
ITM-000001885,ORD-00001376,PRD-00028,1,107.49,45.05,107.49,107.49,62.44
ITM-000001886,ORD-00001377,PRD-00063,1,70.49,27.76,70.49,70.49,42.73
ITM-000001887,ORD-00001378,PRD-00087,1,43.99,24.1,43.99,43.99,19.89
ITM-000001888,ORD-00001379,PRD-00084,1,31.99,15.58,31.99,31.99,16.41
ITM-000001889,ORD-00001380,PRD-00090,1,232.99,113.86,232.99,232.99,119.13
ITM-000001890,ORD-00001381,PRD-00039,1,40.99,18.26,40.99,40.99,22.73
ITM-000001891,ORD-00001382,PRD-00032,2,42.49,17.54,84.98,84.98,49.9
ITM-000001892,ORD-00001382,PRD-00030,1,67.99,29.21,67.99,67.99,38.78
ITM-000001893,ORD-00001383,PRD-00021,1,114.99,46.3,114.99,114.99,68.69
ITM-000001894,ORD-00001383,PRD-00046,1,113.49,52.53,113.49,113.49,60.96
ITM-000001895,ORD-00001384,PRD-00100,2,143.99,66.17,287.98,287.98,155.64
ITM-000001896,ORD-00001384,PRD-00001,2,320.99,176.63,641.98,641.98,288.72
ITM-000001897,ORD-00001385,PRD-00064,1,24.99,6.91,24.99,24.99,18.08
ITM-000001898,ORD-00001386,PRD-00096,1,199.99,116.57,199.99,199.99,83.42
ITM-000001899,ORD-00001386,PRD-00014,1,337.99,200.36,337.99,337.99,137.63
ITM-000001900,ORD-00001386,PRD-00034,1,34.99,12.79,34.99,34.99,22.2
ITM-000001901,ORD-00001387,PRD-00099,1,50.99,27.57,50.99,50.99,23.42
ITM-000001902,ORD-00001388,PRD-00004,1,294.49,168.07,294.49,294.49,126.42
ITM-000001903,ORD-00001388,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000001904,ORD-00001389,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000001905,ORD-00001389,PRD-00004,1,294.49,168.07,294.49,294.49,126.42
ITM-000001906,ORD-00001390,PRD-00090,1,232.99,113.86,232.99,232.99,119.13
ITM-000001907,ORD-00001390,PRD-00088,2,211.99,101.84,423.98,423.98,220.3
ITM-000001908,ORD-00001391,PRD-00038,2,77.49,36.23,154.98,154.98,82.52
ITM-000001909,ORD-00001392,PRD-00073,1,84.49,28.1,84.49,84.49,56.39
ITM-000001910,ORD-00001392,PRD-00089,1,31.99,18.14,31.99,31.99,13.85
ITM-000001911,ORD-00001393,PRD-00084,1,31.99,15.58,31.99,31.99,16.41
ITM-000001912,ORD-00001394,PRD-00002,1,203.99,113.88,203.99,203.99,90.11
ITM-000001913,ORD-00001395,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000001914,ORD-00001395,PRD-00058,1,152.99,69.5,152.99,152.99,83.49
ITM-000001915,ORD-00001396,PRD-00071,2,86.99,31.3,173.98,173.98,111.38
ITM-000001916,ORD-00001396,PRD-00028,1,107.49,45.05,107.49,107.49,62.44
ITM-000001917,ORD-00001397,PRD-00074,1,16.99,6.2,16.99,16.99,10.79
ITM-000001918,ORD-00001397,PRD-00027,1,83.99,34.49,83.99,83.99,49.5
ITM-000001919,ORD-00001397,PRD-00044,1,72.99,36.23,72.99,72.99,36.76
ITM-000001920,ORD-00001398,PRD-00034,1,34.99,12.79,34.99,34.99,22.2
ITM-000001921,ORD-00001398,PRD-00076,2,62.99,25.51,125.98,125.98,74.96
ITM-000001922,ORD-00001398,PRD-00071,1,86.99,31.3,86.99,86.99,55.69
ITM-000001923,ORD-00001399,PRD-00060,1,176.49,84.75,176.49,176.49,91.74
ITM-000001924,ORD-00001400,PRD-00005,2,82.99,47.75,165.98,165.98,70.48
ITM-000001925,ORD-00001400,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000001926,ORD-00001400,PRD-00060,2,176.49,84.75,352.98,352.98,183.48
ITM-000001927,ORD-00001401,PRD-00012,2,374.49,207.75,748.98,748.98,333.48
ITM-000001928,ORD-00001402,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000001929,ORD-00001403,PRD-00075,1,56.99,20.25,56.99,56.99,36.74
ITM-000001930,ORD-00001404,PRD-00003,1,350.49,212.61,350.49,350.49,137.88
ITM-000001931,ORD-00001405,PRD-00049,1,162.99,86.22,162.99,162.99,76.77
ITM-000001932,ORD-00001406,PRD-00076,1,62.99,25.51,62.99,62.99,37.48
ITM-000001933,ORD-00001407,PRD-00063,2,70.49,27.76,140.98,140.98,85.46
ITM-000001934,ORD-00001408,PRD-00091,1,42.99,22.68,42.99,42.99,20.31
ITM-000001935,ORD-00001409,PRD-00084,1,31.99,15.58,31.99,31.99,16.41
ITM-000001936,ORD-00001410,PRD-00004,2,294.49,168.07,588.98,588.98,252.84
ITM-000001937,ORD-00001411,PRD-00068,1,37.49,12.61,37.49,37.49,24.88
ITM-000001938,ORD-00001412,PRD-00058,2,152.99,69.5,305.98,305.98,166.98
ITM-000001939,ORD-00001413,PRD-00057,1,146.49,75.56,146.49,146.49,70.93
ITM-000001940,ORD-00001413,PRD-00073,1,84.49,28.1,84.49,84.49,56.39
ITM-000001941,ORD-00001414,PRD-00059,1,47.49,23.54,47.49,47.49,23.95
ITM-000001942,ORD-00001415,PRD-00044,1,72.99,36.23,72.99,72.99,36.76
ITM-000001943,ORD-00001416,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000001944,ORD-00001417,PRD-00045,1,83.49,36.38,83.49,83.49,47.11
ITM-000001945,ORD-00001418,PRD-00069,1,51.99,14.6,51.99,51.99,37.39
ITM-000001946,ORD-00001419,PRD-00034,1,34.99,12.79,34.99,34.99,22.2
ITM-000001947,ORD-00001420,PRD-00001,1,320.99,176.63,320.99,320.99,144.36
ITM-000001948,ORD-00001421,PRD-00067,1,44.99,16.41,44.99,44.99,28.58
ITM-000001949,ORD-00001421,PRD-00086,1,140.99,72.94,140.99,140.99,68.05
ITM-000001950,ORD-00001422,PRD-00050,1,173.99,93.04,173.99,173.99,80.95
ITM-000001951,ORD-00001423,PRD-00054,1,137.99,68.35,137.99,137.99,69.64
ITM-000001952,ORD-00001424,PRD-00008,1,325.99,186.16,325.99,325.99,139.83
ITM-000001953,ORD-00001425,PRD-00054,1,137.99,68.35,137.99,137.99,69.64
ITM-000001954,ORD-00001426,PRD-00022,1,49.99,20.52,49.99,49.99,29.47
ITM-000001955,ORD-00001427,PRD-00070,1,64.99,25.31,64.99,64.99,39.68
ITM-000001956,ORD-00001428,PRD-00086,1,140.99,72.94,140.99,140.99,68.05
ITM-000001957,ORD-00001429,PRD-00017,1,244.99,144.79,244.99,244.99,100.2
ITM-000001958,ORD-00001429,PRD-00089,1,31.99,18.14,31.99,31.99,13.85
ITM-000001959,ORD-00001430,PRD-00022,1,49.99,20.52,49.99,49.99,29.47
ITM-000001960,ORD-00001431,PRD-00002,1,203.99,113.88,203.99,203.99,90.11
ITM-000001961,ORD-00001431,PRD-00092,1,214.99,101.72,214.99,214.99,113.27
ITM-000001962,ORD-00001432,PRD-00042,1,121.99,52.18,121.99,121.99,69.81
ITM-000001963,ORD-00001433,PRD-00096,1,199.99,116.57,199.99,199.99,83.42
ITM-000001964,ORD-00001434,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000001965,ORD-00001435,PRD-00089,1,31.99,18.14,31.99,31.99,13.85
ITM-000001966,ORD-00001435,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000001967,ORD-00001436,PRD-00084,1,31.99,15.58,31.99,31.99,16.41
ITM-000001968,ORD-00001437,PRD-00045,2,83.49,36.38,166.98,166.98,94.22
ITM-000001969,ORD-00001438,PRD-00051,1,52.99,21.94,52.99,52.99,31.05
ITM-000001970,ORD-00001438,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000001971,ORD-00001438,PRD-00073,1,84.49,28.1,84.49,84.49,56.39
ITM-000001972,ORD-00001439,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000001973,ORD-00001439,PRD-00040,1,98.99,45.24,98.99,98.99,53.75
ITM-000001974,ORD-00001440,PRD-00053,1,47.99,23.38,47.99,47.99,24.61
ITM-000001975,ORD-00001441,PRD-00091,2,42.99,22.68,85.98,85.98,40.62
ITM-000001976,ORD-00001441,PRD-00072,1,36.99,11.8,36.99,36.99,25.19
ITM-000001977,ORD-00001442,PRD-00032,3,42.49,17.54,127.47,127.47,74.85
ITM-000001978,ORD-00001443,PRD-00034,1,34.99,12.79,34.99,34.99,22.2
ITM-000001979,ORD-00001443,PRD-00013,1,275.99,176.16,275.99,275.99,99.83
ITM-000001980,ORD-00001443,PRD-00002,1,203.99,113.88,203.99,203.99,90.11
ITM-000001981,ORD-00001444,PRD-00069,1,51.99,14.6,51.99,51.99,37.39
ITM-000001982,ORD-00001445,PRD-00074,1,16.99,6.2,16.99,16.99,10.79
ITM-000001983,ORD-00001445,PRD-00097,1,167.49,87.54,167.49,167.49,79.95
ITM-000001984,ORD-00001446,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000001985,ORD-00001447,PRD-00072,3,36.99,11.8,110.97,110.97,75.57
ITM-000001986,ORD-00001448,PRD-00028,1,107.49,45.05,107.49,107.49,62.44
ITM-000001987,ORD-00001449,PRD-00057,1,146.49,75.56,146.49,146.49,70.93
ITM-000001988,ORD-00001450,PRD-00021,3,114.99,46.3,344.97,344.97,206.07
ITM-000001989,ORD-00001450,PRD-00077,1,22.99,8.27,22.99,22.99,14.72
ITM-000001990,ORD-00001451,PRD-00086,1,140.99,72.94,140.99,140.99,68.05
ITM-000001991,ORD-00001451,PRD-00016,1,129.99,78.72,129.99,129.99,51.27
ITM-000001992,ORD-00001451,PRD-00045,2,83.49,36.38,166.98,166.98,94.22
ITM-000001993,ORD-00001452,PRD-00010,1,207.99,120.07,207.99,207.99,87.92
ITM-000001994,ORD-00001453,PRD-00079,1,46.49,15.84,46.49,46.49,30.65
ITM-000001995,ORD-00001454,PRD-00087,1,43.99,24.1,43.99,43.99,19.89
ITM-000001996,ORD-00001455,PRD-00018,1,72.99,37.97,72.99,72.99,35.02
ITM-000001997,ORD-00001456,PRD-00026,1,94.99,41.91,94.99,94.99,53.08
ITM-000001998,ORD-00001457,PRD-00049,1,162.99,86.22,162.99,162.99,76.77
ITM-000001999,ORD-00001458,PRD-00053,1,47.99,23.38,47.99,47.99,24.61
ITM-000002000,ORD-00001458,PRD-00052,1,118.49,48.71,118.49,118.49,69.78
ITM-000002001,ORD-00001458,PRD-00073,1,84.49,28.1,84.49,84.49,56.39
ITM-000002002,ORD-00001459,PRD-00022,1,49.99,20.52,49.99,49.99,29.47
ITM-000002003,ORD-00001459,PRD-00008,1,325.99,186.16,325.99,325.99,139.83
ITM-000002004,ORD-00001460,PRD-00094,1,245.99,110.0,245.99,245.99,135.99
ITM-000002005,ORD-00001461,PRD-00078,2,25.99,9.37,51.98,51.98,33.24
ITM-000002006,ORD-00001462,PRD-00090,1,232.99,113.86,232.99,232.99,119.13
ITM-000002007,ORD-00001463,PRD-00002,1,203.99,113.88,203.99,203.99,90.11
ITM-000002008,ORD-00001464,PRD-00086,2,140.99,72.94,281.98,281.98,136.1
ITM-000002009,ORD-00001465,PRD-00083,2,115.99,58.28,231.98,231.98,115.42
ITM-000002010,ORD-00001466,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000002011,ORD-00001466,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000002012,ORD-00001466,PRD-00050,1,173.99,93.04,173.99,173.99,80.95
ITM-000002013,ORD-00001467,PRD-00044,1,72.99,36.23,72.99,72.99,36.76
ITM-000002014,ORD-00001467,PRD-00030,1,67.99,29.21,67.99,67.99,38.78
ITM-000002015,ORD-00001468,PRD-00067,1,44.99,16.41,44.99,44.99,28.58
ITM-000002016,ORD-00001468,PRD-00048,2,33.49,15.83,66.98,66.98,35.32
ITM-000002017,ORD-00001469,PRD-00083,2,115.99,58.28,231.98,231.98,115.42
ITM-000002018,ORD-00001469,PRD-00097,1,167.49,87.54,167.49,167.49,79.95
ITM-000002019,ORD-00001470,PRD-00002,1,203.99,113.88,203.99,203.99,90.11
ITM-000002020,ORD-00001471,PRD-00024,1,54.99,26.28,54.99,54.99,28.71
ITM-000002021,ORD-00001471,PRD-00020,3,271.99,147.22,815.97,815.97,374.31
ITM-000002022,ORD-00001472,PRD-00099,1,50.99,27.57,50.99,50.99,23.42
ITM-000002023,ORD-00001473,PRD-00088,3,211.99,101.84,635.97,635.97,330.45
ITM-000002024,ORD-00001474,PRD-00081,2,77.99,39.19,155.98,155.98,77.6
ITM-000002025,ORD-00001475,PRD-00013,3,275.99,176.16,827.97,827.97,299.49
ITM-000002026,ORD-00001475,PRD-00045,2,83.49,36.38,166.98,166.98,94.22
ITM-000002027,ORD-00001475,PRD-00009,1,94.99,52.51,94.99,94.99,42.48
ITM-000002028,ORD-00001476,PRD-00044,1,72.99,36.23,72.99,72.99,36.76
ITM-000002029,ORD-00001477,PRD-00064,1,24.99,6.91,24.99,24.99,18.08
ITM-000002030,ORD-00001478,PRD-00063,1,70.49,27.76,70.49,70.49,42.73
ITM-000002031,ORD-00001478,PRD-00043,1,105.99,49.95,105.99,105.99,56.04
ITM-000002032,ORD-00001479,PRD-00038,2,77.49,36.23,154.98,154.98,82.52
ITM-000002033,ORD-00001480,PRD-00045,1,83.49,36.38,83.49,83.49,47.11
ITM-000002034,ORD-00001481,PRD-00012,1,374.49,207.75,374.49,374.49,166.74
ITM-000002035,ORD-00001482,PRD-00094,2,245.99,110.0,491.98,491.98,271.98
ITM-000002036,ORD-00001482,PRD-00017,1,244.99,144.79,244.99,244.99,100.2
ITM-000002037,ORD-00001482,PRD-00098,1,199.49,113.09,199.49,199.49,86.4
ITM-000002038,ORD-00001483,PRD-00036,1,73.99,30.02,73.99,73.99,43.97
ITM-000002039,ORD-00001483,PRD-00075,1,56.99,20.25,56.99,56.99,36.74
ITM-000002040,ORD-00001483,PRD-00010,1,207.99,120.07,207.99,207.99,87.92
ITM-000002041,ORD-00001484,PRD-00049,1,162.99,86.22,162.99,162.99,76.77
ITM-000002042,ORD-00001485,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000002043,ORD-00001485,PRD-00091,1,42.99,22.68,42.99,42.99,20.31
ITM-000002044,ORD-00001486,PRD-00077,1,22.99,8.27,22.99,22.99,14.72
ITM-000002045,ORD-00001487,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000002046,ORD-00001488,PRD-00053,1,47.99,23.38,47.99,47.99,24.61
ITM-000002047,ORD-00001489,PRD-00081,2,77.99,39.19,155.98,155.98,77.6
ITM-000002048,ORD-00001489,PRD-00051,1,52.99,21.94,52.99,52.99,31.05
ITM-000002049,ORD-00001490,PRD-00084,1,31.99,15.58,31.99,31.99,16.41
ITM-000002050,ORD-00001490,PRD-00058,1,152.99,69.5,152.99,152.99,83.49
ITM-000002051,ORD-00001490,PRD-00017,2,244.99,144.79,489.98,489.98,200.4
ITM-000002052,ORD-00001491,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000002053,ORD-00001491,PRD-00082,1,151.49,68.21,151.49,151.49,83.28
ITM-000002054,ORD-00001492,PRD-00100,1,143.99,66.17,143.99,143.99,77.82
ITM-000002055,ORD-00001493,PRD-00010,2,207.99,120.07,415.98,415.98,175.84
ITM-000002056,ORD-00001494,PRD-00010,1,207.99,120.07,207.99,207.99,87.92
ITM-000002057,ORD-00001495,PRD-00049,1,162.99,86.22,162.99,162.99,76.77
