order_id,session_id,user_id,order_date,order_timestamp,subtotal,tax_amount,shipping_fee,discount_amount,total_amount,payment_method,status,ab_variant
ORD-00000956,SES-000017196,USR-00014358,2025-05-06,2025-05-06 05:41:22.730302359,27.99,2.08,5.99,2.8,33.26,Klarna,completed,treatment
ORD-00000957,SES-000017243,USR-00000190,2025-05-06,2025-05-06 11:01:29.218176010,129.99,9.65,0.0,13.0,126.64,Credit Card,completed,control
ORD-00000958,SES-000017244,USR-00008371,2025-05-06,2025-05-06 11:11:18.155456356,33.98,2.52,5.99,3.4,39.09,Credit Card,completed,control
ORD-00000959,SES-000017256,USR-00013575,2025-05-06,2025-05-06 13:15:09.593859509,162.99,12.1,0.0,16.3,158.79,Credit Card,completed,control
ORD-00000960,SES-000017281,USR-00021516,2025-05-06,2025-05-06 16:29:21.800411437,75.99,5.64,0.0,7.6,74.03,Apple Pay,completed,control
ORD-00000961,SES-000017284,USR-00005851,2025-05-06,2025-05-06 16:34:47.002578716,414.97,30.81,0.0,41.5,404.28,Apple Pay,completed,control
ORD-00000962,SES-000017297,USR-00015603,2025-05-06,2025-05-06 18:09:06.882933887,129.99,9.65,0.0,13.0,126.64,Klarna,completed,control
ORD-00000963,SES-000017300,USR-00026004,2025-05-06,2025-05-06 18:16:49.628753530,617.97,45.88,0.0,61.8,602.05,Credit Card,completed,treatment
ORD-00000964,SES-000017336,USR-00022835,2025-05-06,2025-05-06 23:55:46.263537170,167.49,13.82,0.0,0.0,181.31,PayPal,completed,treatment
ORD-00000965,SES-000017343,USR-00014525,2025-05-07,2025-05-07 00:40:01.758764311,350.49,26.02,0.0,35.05,341.46,Credit Card,completed,treatment
ORD-00000966,SES-000017345,USR-00010504,2025-05-07,2025-05-07 00:54:55.858903249,403.98,33.33,0.0,0.0,437.31,Apple Pay,completed,control
ORD-00000967,SES-000017349,USR-00020808,2025-05-07,2025-05-07 01:17:37.712831400,31.99,2.64,5.99,0.0,40.62,Credit Card,completed,control
ORD-00000968,SES-000017355,USR-00027243,2025-05-07,2025-05-07 02:17:42.392610028,204.99,16.91,0.0,0.0,221.9,Credit Card,completed,treatment
ORD-00000969,SES-000017357,USR-00014791,2025-05-07,2025-05-07 02:29:25.401180705,72.99,5.42,5.99,7.3,77.1,PayPal,completed,treatment
ORD-00000970,SES-000017366,USR-00009248,2025-05-07,2025-05-07 03:15:57.122023368,34.99,2.6,5.99,3.5,40.08,Credit Card,completed,treatment
ORD-00000971,SES-000017371,USR-00020336,2025-05-07,2025-05-07 04:02:43.900398606,167.98,13.86,0.0,0.0,181.84,Credit Card,completed,treatment
ORD-00000972,SES-000017382,USR-00019105,2025-05-07,2025-05-07 05:09:33.133196577,62.99,5.2,5.99,0.0,74.18,PayPal,completed,control
ORD-00000973,SES-000017404,USR-00029916,2025-05-07,2025-05-07 07:09:19.419955183,152.48,12.58,0.0,0.0,165.06,Credit Card,completed,treatment
ORD-00000974,SES-000017407,USR-00026235,2025-05-07,2025-05-07 07:36:10.820830658,282.48,20.97,0.0,28.25,275.2,PayPal,completed,control
ORD-00000975,SES-000017408,USR-00001234,2025-05-07,2025-05-07 07:39:32.851780390,169.97,14.02,0.0,0.0,183.99,Klarna,completed,treatment
ORD-00000976,SES-000017421,USR-00006873,2025-05-07,2025-05-07 09:41:29.664321259,86.99,7.18,0.0,0.0,94.17,PayPal,completed,control
ORD-00000977,SES-000017429,USR-00020448,2025-05-07,2025-05-07 10:29:25.359229160,77.49,5.75,0.0,7.75,75.49,Credit Card,completed,treatment
ORD-00000978,SES-000017430,USR-00010180,2025-05-07,2025-05-07 10:35:51.368638771,374.49,27.81,0.0,37.45,364.85,Apple Pay,completed,treatment
ORD-00000979,SES-000017435,USR-00027561,2025-05-07,2025-05-07 12:09:26.923068417,203.99,16.83,0.0,0.0,220.82,Credit Card,completed,control
ORD-00000980,SES-000017465,USR-00019491,2025-05-07,2025-05-07 14:48:46.525859268,244.99,18.19,0.0,24.5,238.68,Credit Card,completed,control
ORD-00000981,SES-000017484,USR-00018671,2025-05-07,2025-05-07 17:01:36.717061446,114.99,8.54,0.0,11.5,112.03,Credit Card,completed,control
ORD-00000982,SES-000017487,USR-00016405,2025-05-07,2025-05-07 17:23:04.872708917,214.48,15.92,0.0,21.45,208.95,Credit Card,completed,control
ORD-00000983,SES-000017508,USR-00015303,2025-05-07,2025-05-07 20:34:41.582963825,223.98,18.48,0.0,0.0,242.46,Credit Card,completed,treatment
ORD-00000984,SES-000017577,USR-00018637,2025-05-08,2025-05-08 05:38:33.477815280,173.99,12.92,0.0,17.4,169.51,PayPal,completed,treatment
ORD-00000985,SES-000017605,USR-00023742,2025-05-08,2025-05-08 09:01:38.437782070,94.49,7.02,0.0,9.45,92.06,Credit Card,completed,treatment
ORD-00000986,SES-000017606,USR-00001107,2025-05-08,2025-05-08 09:17:23.712604073,303.98,22.57,0.0,30.4,296.15,PayPal,completed,treatment
ORD-00000987,SES-000017646,USR-00006122,2025-05-08,2025-05-08 15:18:33.862594562,64.99,4.83,5.99,6.5,69.31,Apple Pay,completed,control
ORD-00000988,SES-000017653,USR-00005326,2025-05-08,2025-05-08 15:47:22.576335510,74.99,6.19,5.99,0.0,87.17,Credit Card,completed,control
ORD-00000989,SES-000017668,USR-00011235,2025-05-08,2025-05-08 17:08:49.106736302,68.49,5.65,5.99,0.0,80.13,Klarna,completed,treatment
ORD-00000990,SES-000017674,USR-00029870,2025-05-08,2025-05-08 17:45:50.245023006,63.98,5.28,5.99,0.0,75.25,Credit Card,completed,control
ORD-00000991,SES-000017675,USR-00026989,2025-05-08,2025-05-08 18:14:01.099760427,72.99,5.42,5.99,7.3,77.1,Klarna,completed,treatment
ORD-00000992,SES-000017679,USR-00022042,2025-05-08,2025-05-08 18:41:39.449680648,66.98,5.25,5.99,3.35,74.87,PayPal,completed,treatment
ORD-00000993,SES-000017691,USR-00004429,2025-05-08,2025-05-08 20:43:50.939392306,374.49,27.81,0.0,37.45,364.85,Credit Card,completed,control
ORD-00000994,SES-000017700,USR-00018882,2025-05-08,2025-05-08 22:28:57.061079212,42.99,3.19,5.99,4.3,47.87,Credit Card,completed,treatment
ORD-00000995,SES-000017703,USR-00029857,2025-05-08,2025-05-08 23:23:27.973691680,214.99,15.96,0.0,21.5,209.45,Credit Card,completed,treatment
ORD-00000996,SES-000017724,USR-00003691,2025-05-09,2025-05-09 02:02:48.983899746,98.99,8.17,0.0,0.0,107.16,Apple Pay,completed,control
ORD-00000997,SES-000017785,USR-00015266,2025-05-09,2025-05-09 09:33:15.430979892,114.99,9.49,0.0,0.0,124.48,Credit Card,completed,treatment
ORD-00000998,SES-000017798,USR-00016835,2025-05-09,2025-05-09 11:29:34.105023608,86.99,7.18,0.0,0.0,94.17,PayPal,completed,treatment
ORD-00000999,SES-000017807,USR-00025621,2025-05-09,2025-05-09 12:38:25.054294708,99.98,7.42,0.0,10.0,97.4,PayPal,completed,control
ORD-00001000,SES-000017824,USR-00028791,2025-05-09,2025-05-09 15:00:59.425936085,67.99,5.05,5.99,6.8,72.23,Apple Pay,completed,control
ORD-00001001,SES-000017832,USR-00024853,2025-05-09,2025-05-09 15:55:41.302694796,112.98,8.39,0.0,11.3,110.07,PayPal,completed,treatment
ORD-00001002,SES-000017837,USR-00015255,2025-05-09,2025-05-09 16:20:37.925494864,179.99,13.36,0.0,18.0,175.35,Credit Card,completed,treatment
ORD-00001003,SES-000017841,USR-00000753,2025-05-09,2025-05-09 16:46:16.505210237,409.98,30.44,0.0,41.0,399.42,Credit Card,completed,control
ORD-00001004,SES-000017845,USR-00010140,2025-05-09,2025-05-09 17:56:42.058123221,443.97,32.96,0.0,44.4,432.53,PayPal,completed,treatment
ORD-00001005,SES-000017868,USR-00025515,2025-05-09,2025-05-09 20:49:23.760824061,251.97,20.79,0.0,0.0,272.76,Apple Pay,completed,treatment
ORD-00001006,SES-000017875,USR-00005553,2025-05-09,2025-05-09 21:50:08.339705898,146.49,12.09,0.0,0.0,158.58,Credit Card,completed,control
ORD-00001007,SES-000017881,USR-00021518,2025-05-09,2025-05-09 22:59:41.830335899,34.99,2.89,5.99,0.0,43.87,PayPal,completed,treatment
ORD-00001008,SES-000017947,USR-00000284,2025-05-10,2025-05-10 04:26:17.424502818,137.99,10.25,0.0,13.8,134.44,Credit Card,completed,control
ORD-00001009,SES-000017948,USR-00017251,2025-05-10,2025-05-10 04:37:01.157974075,46.49,3.84,5.99,0.0,56.32,PayPal,completed,control
ORD-00001010,SES-000017952,USR-00003062,2025-05-10,2025-05-10 04:58:52.494276506,337.99,25.1,0.0,33.8,329.29,Credit Card,completed,treatment
ORD-00001011,SES-000017964,USR-00022077,2025-05-10,2025-05-10 05:57:57.736661017,105.48,8.7,0.0,0.0,114.18,PayPal,completed,control
ORD-00001012,SES-000017965,USR-00023541,2025-05-10,2025-05-10 06:01:50.730246755,211.99,15.74,0.0,21.2,206.53,Klarna,completed,control
ORD-00001013,SES-000018015,USR-00016259,2025-05-10,2025-05-10 11:29:03.161621930,54.99,4.54,5.99,0.0,65.52,PayPal,completed,treatment
ORD-00001014,SES-000018046,USR-00007836,2025-05-10,2025-05-10 15:42:26.750712319,92.98,6.9,0.0,9.3,90.58,Credit Card,completed,treatment
ORD-00001015,SES-000018069,USR-00028199,2025-05-10,2025-05-10 19:36:03.495472965,140.99,10.47,0.0,14.1,137.36,PayPal,completed,control
ORD-00001016,SES-000018094,USR-00020151,2025-05-10,2025-05-10 22:26:24.360502040,43.99,3.63,5.99,0.0,53.61,Credit Card,completed,treatment
ORD-00001017,SES-000018108,USR-00010083,2025-05-11,2025-05-11 00:24:28.021269216,415.98,30.89,0.0,41.6,405.27,Apple Pay,completed,control
ORD-00001018,SES-000018119,USR-00010878,2025-05-11,2025-05-11 02:14:51.442411860,275.99,22.77,0.0,0.0,298.76,Credit Card,completed,treatment
ORD-00001019,SES-000018131,USR-00024270,2025-05-11,2025-05-11 03:43:35.037044913,262.98,21.7,0.0,0.0,284.68,Credit Card,completed,control
ORD-00001020,SES-000018140,USR-00012575,2025-05-11,2025-05-11 04:15:18.750376519,24.99,1.86,5.99,2.5,30.34,PayPal,completed,treatment
ORD-00001021,SES-000018158,USR-00016791,2025-05-11,2025-05-11 06:34:58.821983816,83.99,6.24,0.0,8.4,81.83,Credit Card,completed,treatment
ORD-00001022,SES-000018169,USR-00026374,2025-05-11,2025-05-11 08:15:27.304284952,37.49,2.78,5.99,3.75,42.51,Apple Pay,completed,treatment
ORD-00001023,SES-000018170,USR-00007304,2025-05-11,2025-05-11 08:19:30.300286218,316.99,26.15,0.0,0.0,343.14,Credit Card,completed,treatment
ORD-00001024,SES-000018207,USR-00000753,2025-05-11,2025-05-11 12:32:20.906304626,64.99,4.83,5.99,6.5,69.31,Klarna,completed,control
ORD-00001025,SES-000018210,USR-00024640,2025-05-11,2025-05-11 12:37:03.316018339,317.97,23.61,0.0,31.8,309.78,PayPal,completed,control
ORD-00001026,SES-000018254,USR-00028601,2025-05-11,2025-05-11 18:15:42.140821881,162.99,12.1,0.0,16.3,158.79,Credit Card,completed,control
ORD-00001027,SES-000018258,USR-00018828,2025-05-11,2025-05-11 19:05:13.084198483,277.48,20.6,0.0,27.75,270.33,PayPal,completed,control
ORD-00001028,SES-000018276,USR-00010056,2025-05-11,2025-05-11 21:04:23.465246149,319.48,23.72,0.0,31.95,311.25,Credit Card,completed,treatment
ORD-00001029,SES-000018289,USR-00025062,2025-05-11,2025-05-11 23:27:15.604889747,25.99,2.14,5.99,0.0,34.12,PayPal,completed,control
ORD-00001030,SES-000018294,USR-00023195,2025-05-11,2025-05-11 23:41:38.798620995,232.99,19.22,0.0,0.0,252.21,Credit Card,completed,treatment
ORD-00001031,SES-000018295,USR-00014835,2025-05-11,2025-05-11 23:44:16.214951432,679.98,56.1,0.0,0.0,736.08,Apple Pay,completed,control
ORD-00001032,SES-000018299,USR-00012728,2025-05-12,2025-05-12 00:10:47.844198821,72.99,6.02,5.99,0.0,85.0,PayPal,completed,control
ORD-00001033,SES-000018321,USR-00029675,2025-05-12,2025-05-12 03:29:59.352799794,348.97,25.91,0.0,34.9,339.98,Apple Pay,completed,control
ORD-00001034,SES-000018359,USR-00007535,2025-05-12,2025-05-12 10:34:45.207294550,418.98,31.11,0.0,41.9,408.19,Apple Pay,completed,treatment
ORD-00001035,SES-000018370,USR-00001001,2025-05-12,2025-05-12 12:09:38.468152963,77.49,5.75,0.0,7.75,75.49,Credit Card,completed,treatment
ORD-00001036,SES-000018380,USR-00028496,2025-05-12,2025-05-12 13:30:36.288043738,43.99,3.63,5.99,0.0,53.61,Credit Card,completed,control
ORD-00001037,SES-000018381,USR-00018287,2025-05-12,2025-05-12 13:32:38.913760505,290.98,21.61,0.0,29.1,283.49,Apple Pay,completed,control
ORD-00001038,SES-000018398,USR-00027868,2025-05-12,2025-05-12 16:01:57.119224031,178.98,13.29,0.0,17.9,174.37,Klarna,completed,control
ORD-00001039,SES-000018400,USR-00024323,2025-05-12,2025-05-12 16:07:09.254533049,77.49,6.39,0.0,0.0,83.88,PayPal,completed,control
ORD-00001040,SES-000018412,USR-00001021,2025-05-12,2025-05-12 17:43:42.876447321,22.99,1.71,5.99,2.3,28.39,Credit Card,completed,treatment
ORD-00001041,SES-000018421,USR-00022336,2025-05-12,2025-05-12 19:18:17.340236258,374.49,27.81,0.0,37.45,364.85,Credit Card,completed,control
ORD-00001042,SES-000018424,USR-00024847,2025-05-12,2025-05-12 19:33:06.971089119,201.48,14.96,0.0,20.15,196.29,Credit Card,completed,control
ORD-00001043,SES-000018427,USR-00029658,2025-05-12,2025-05-12 20:08:54.929985298,113.49,9.36,0.0,0.0,122.85,PayPal,completed,control
ORD-00001044,SES-000018435,USR-00009304,2025-05-12,2025-05-12 20:33:22.258526394,110.99,8.24,0.0,11.1,108.13,Credit Card,completed,treatment
ORD-00001045,SES-000018444,USR-00004992,2025-05-12,2025-05-12 21:11:20.692121168,332.98,27.47,0.0,0.0,360.45,Apple Pay,completed,control
ORD-00001046,SES-000018460,USR-00026250,2025-05-12,2025-05-12 22:50:28.563785926,72.99,5.72,5.99,3.65,81.05,Credit Card,completed,treatment
ORD-00001047,SES-000018462,USR-00018826,2025-05-12,2025-05-12 23:06:19.539740544,475.48,39.23,0.0,0.0,514.71,Credit Card,completed,control
ORD-00001048,SES-000018466,USR-00012549,2025-05-12,2025-05-12 23:30:28.094320938,287.97,23.76,0.0,0.0,311.73,PayPal,completed,control
ORD-00001049,SES-000018468,USR-00011965,2025-05-12,2025-05-12 23:37:28.749146642,633.98,52.3,0.0,0.0,686.28,PayPal,completed,control
ORD-00001050,SES-000018490,USR-00002359,2025-05-13,2025-05-13 02:57:16.942397404,55.99,4.16,5.99,5.6,60.54,Klarna,completed,treatment
ORD-00001051,SES-000018494,USR-00016914,2025-05-13,2025-05-13 03:27:35.853714850,450.96,37.2,0.0,0.0,488.16,Klarna,completed,control
ORD-00001052,SES-000018499,USR-00017254,2025-05-13,2025-05-13 03:58:27.112368731,270.98,22.36,0.0,0.0,293.34,Apple Pay,completed,control
ORD-00001053,SES-000018505,USR-00019375,2025-05-13,2025-05-13 04:33:58.986503256,40.99,3.38,5.99,0.0,50.36,Credit Card,completed,control
ORD-00001054,SES-000018508,USR-00016161,2025-05-13,2025-05-13 05:13:06.904266488,227.48,18.77,0.0,0.0,246.25,Apple Pay,completed,control
ORD-00001055,SES-000018545,USR-00005657,2025-05-13,2025-05-13 09:55:09.893884312,320.99,23.83,0.0,32.1,312.72,Credit Card,completed,control
ORD-00001056,SES-000018556,USR-00026164,2025-05-13,2025-05-13 11:23:27.486677919,33.49,2.49,5.99,3.35,38.62,Credit Card,completed,control
ORD-00001057,SES-000018582,USR-00019743,2025-05-13,2025-05-13 14:26:52.623324241,182.97,15.1,0.0,0.0,198.07,Credit Card,completed,treatment
ORD-00001058,SES-000018595,USR-00001417,2025-05-13,2025-05-13 16:11:06.297128214,218.97,16.26,0.0,21.9,213.33,Apple Pay,completed,treatment
ORD-00001059,SES-000018601,USR-00013137,2025-05-13,2025-05-13 16:43:27.333429450,199.49,16.46,0.0,0.0,215.95,Klarna,completed,treatment
ORD-00001060,SES-000018602,USR-00017106,2025-05-13,2025-05-13 16:49:18.014307682,316.99,26.15,0.0,0.0,343.14,Apple Pay,completed,control
ORD-00001061,SES-000018604,USR-00007172,2025-05-13,2025-05-13 17:04:06.854057637,176.49,14.56,0.0,0.0,191.05,Credit Card,completed,control
ORD-00001062,SES-000018622,USR-00014894,2025-05-13,2025-05-13 19:35:13.224790419,103.98,8.58,0.0,0.0,112.56,Klarna,completed,control
ORD-00001063,SES-000018626,USR-00028941,2025-05-13,2025-05-13 20:36:48.212907795,44.99,3.71,5.99,0.0,54.69,Apple Pay,completed,control
ORD-00001064,SES-000018628,USR-00001880,2025-05-13,2025-05-13 20:46:00.110609569,105.99,7.87,0.0,10.6,103.26,Credit Card,completed,treatment
ORD-00001065,SES-000018630,USR-00028088,2025-05-13,2025-05-13 20:54:30.403969847,49.99,3.71,5.99,5.0,54.69,PayPal,completed,treatment
ORD-00001066,SES-000018653,USR-00021115,2025-05-13,2025-05-13 22:54:26.053888778,94.99,7.05,0.0,9.5,92.54,Credit Card,completed,treatment
ORD-00001067,SES-000018670,USR-00020430,2025-05-14,2025-05-14 01:00:19.949546101,687.96,56.76,0.0,0.0,744.72,Apple Pay,completed,control
ORD-00001068,SES-000018682,USR-00008132,2025-05-14,2025-05-14 02:17:29.380859215,87.99,6.53,0.0,8.8,85.72,PayPal,completed,control
ORD-00001069,SES-000018688,USR-00028980,2025-05-14,2025-05-14 02:57:52.073663738,127.98,10.56,0.0,0.0,138.54,Klarna,completed,control
ORD-00001070,SES-000018761,USR-00025742,2025-05-14,2025-05-14 11:37:32.041779000,68.49,5.09,5.99,6.85,72.72,Credit Card,completed,control
ORD-00001071,SES-000018774,USR-00017571,2025-05-14,2025-05-14 12:46:35.108906927,243.98,18.12,0.0,24.4,237.7,Credit Card,completed,treatment
ORD-00001072,SES-000018848,USR-00005688,2025-05-14,2025-05-14 20:48:28.268653615,114.99,9.49,0.0,0.0,124.48,Apple Pay,completed,control
ORD-00001073,SES-000018858,USR-00028586,2025-05-14,2025-05-14 23:12:26.214585575,234.48,17.41,0.0,23.45,228.44,Credit Card,completed,treatment
ORD-00001074,SES-000018861,USR-00029007,2025-05-14,2025-05-14 23:48:30.943832184,74.99,5.57,5.99,7.5,79.05,Klarna,completed,treatment
ORD-00001075,SES-000018862,USR-00006340,2025-05-15,2025-05-15 00:07:44.240115002,374.49,27.81,0.0,37.45,364.85,Apple Pay,completed,treatment
ORD-00001076,SES-000018869,USR-00006849,2025-05-15,2025-05-15 00:48:18.822312231,73.99,5.49,5.99,7.4,78.07,Credit Card,completed,control
ORD-00001077,SES-000018895,USR-00015156,2025-05-15,2025-05-15 03:41:09.868804054,110.99,9.16,0.0,0.0,120.15,Apple Pay,completed,treatment
ORD-00001078,SES-000018915,USR-00008381,2025-05-15,2025-05-15 06:30:17.480116117,570.98,42.4,0.0,57.1,556.28,Klarna,completed,control
ORD-00001079,SES-000018924,USR-00001798,2025-05-15,2025-05-15 07:54:30.988926311,176.49,14.56,0.0,0.0,191.05,Credit Card,completed,treatment
ORD-00001080,SES-000018936,USR-00007169,2025-05-15,2025-05-15 09:32:11.959133799,37.49,2.78,5.99,3.75,42.51,PayPal,completed,control
ORD-00001081,SES-000018974,USR-00003850,2025-05-15,2025-05-15 14:38:54.867015255,111.48,8.28,0.0,11.15,108.61,PayPal,completed,control
ORD-00001082,SES-000018986,USR-00000985,2025-05-15,2025-05-15 17:06:31.805017439,98.99,8.17,0.0,0.0,107.16,Credit Card,completed,control
ORD-00001083,SES-000018991,USR-00003062,2025-05-15,2025-05-15 17:19:39.864642827,465.98,34.6,0.0,46.6,453.98,PayPal,completed,treatment
ORD-00001084,SES-000018996,USR-00022654,2025-05-15,2025-05-15 18:25:42.568743061,278.98,20.71,0.0,27.9,271.79,Credit Card,completed,control
ORD-00001085,SES-000019010,USR-00005574,2025-05-15,2025-05-15 19:24:04.191096037,67.99,5.61,5.99,0.0,79.59,PayPal,completed,treatment
ORD-00001086,SES-000019027,USR-00026778,2025-05-15,2025-05-15 22:12:07.762270988,173.99,12.92,0.0,17.4,169.51,PayPal,completed,treatment
ORD-00001087,SES-000019031,USR-00008569,2025-05-15,2025-05-15 22:44:31.233229455,433.95,34.01,0.0,21.7,446.26,PayPal,completed,treatment
ORD-00001088,SES-000019052,USR-00002359,2025-05-16,2025-05-16 02:11:30.332888768,254.98,18.93,0.0,25.5,248.41,Apple Pay,completed,control
ORD-00001089,SES-000019053,USR-00011711,2025-05-16,2025-05-16 02:12:25.328913093,33.49,2.76,5.99,0.0,42.24,PayPal,completed,treatment
ORD-00001090,SES-000019059,USR-00000016,2025-05-16,2025-05-16 03:01:17.064967607,94.99,7.05,0.0,9.5,92.54,Klarna,completed,treatment
ORD-00001091,SES-000019076,USR-00004259,2025-05-16,2025-05-16 05:39:47.603835195,152.99,11.36,0.0,15.3,149.05,Klarna,completed,treatment
ORD-00001092,SES-000019110,USR-00026958,2025-05-16,2025-05-16 09:33:57.637935688,84.49,6.97,0.0,0.0,91.46,PayPal,completed,treatment
ORD-00001093,SES-000019113,USR-00012235,2025-05-16,2025-05-16 09:43:12.713827798,617.97,50.98,0.0,0.0,668.95,PayPal,completed,treatment
ORD-00001094,SES-000019126,USR-00018637,2025-05-16,2025-05-16 10:50:02.374626217,458.97,34.08,0.0,45.9,447.15,PayPal,completed,control
ORD-00001095,SES-000019167,USR-00023331,2025-05-16,2025-05-16 14:14:06.868704790,211.98,15.74,0.0,21.2,206.52,Credit Card,completed,treatment
ORD-00001096,SES-000019171,USR-00020412,2025-05-16,2025-05-16 14:31:28.880022874,77.99,6.43,0.0,0.0,84.42,Apple Pay,completed,treatment
ORD-00001097,SES-000019184,USR-00010735,2025-05-16,2025-05-16 15:59:04.081603354,31.99,2.38,5.99,3.2,37.16,PayPal,completed,control
ORD-00001098,SES-000019186,USR-00028490,2025-05-16,2025-05-16 16:13:13.480475461,203.97,16.83,0.0,0.0,220.8,Credit Card,completed,treatment
ORD-00001099,SES-000019189,USR-00014555,2025-05-16,2025-05-16 16:41:28.497918130,54.99,4.08,5.99,5.5,59.56,PayPal,completed,control
ORD-00001100,SES-000019200,USR-00023082,2025-05-16,2025-05-16 17:37:48.208295588,271.99,22.44,0.0,0.0,294.43,Credit Card,completed,control
ORD-00001101,SES-000019206,USR-00011535,2025-05-16,2025-05-16 18:26:14.786892888,419.98,34.65,0.0,0.0,454.63,Apple Pay,completed,control
ORD-00001102,SES-000019222,USR-00015527,2025-05-16,2025-05-16 20:30:14.044331467,170.96,14.1,0.0,0.0,185.06,Klarna,completed,treatment
ORD-00001103,SES-000019226,USR-00023179,2025-05-16,2025-05-16 21:03:15.779848928,411.98,33.99,0.0,0.0,445.97,Credit Card,completed,control
ORD-00001104,SES-000019229,USR-00003878,2025-05-16,2025-05-16 21:28:48.832238403,137.99,11.38,0.0,0.0,149.37,PayPal,completed,treatment
ORD-00001105,SES-000019286,USR-00029093,2025-05-17,2025-05-17 03:27:59.106021978,22.99,1.71,5.99,2.3,28.39,Apple Pay,completed,control
