session_id,user_id,session_start,session_end,session_date,session_duration_seconds,device_type,traffic_source,country,customer_segment,ab_variant,is_returning_user,has_landing_page,has_product_view,has_add_to_cart,has_checkout_started,has_payment_started,has_purchase,reached_landing_page,reached_product_view,reached_add_to_cart,reached_checkout_started,reached_payment_started,reached_purchase,furthest_step_reached,funnel_stage_order,funnel_stage_reached,total_events_count,order_id,order_revenue,is_converting_session
SES-000071888,USR-00013370,2025-11-02 07:54:36,2025-11-02 07:54:51.842742,2025-11-02,15,Mobile,Direct,US,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000071956,USR-00023946,2025-11-02 11:09:27,2025-11-02 11:11:02.815686,2025-11-02,95,Mobile,Direct,US,Regular,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000071965,USR-00013811,2025-11-02 11:38:38,2025-11-02 11:38:47.180702,2025-11-02,9,Tablet,Email,US,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000072008,USR-00008857,2025-11-02 14:05:23,2025-11-02 14:06:41.72464,2025-11-02,78,Mobile,Direct,US,Bargain,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000072100,USR-00008985,2025-11-02 18:35:34,2025-11-02 18:35:54.32612,2025-11-02,20,Mobile,Referral,FR,Bargain,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000072234,USR-00014731,2025-11-03 01:05:01,2025-11-03 01:06:33.255744,2025-11-03,92,Mobile,Direct,UK,VIP,control,true,true,true,true,true,true,false,1,1,1,1,1,0,5,5,5_payment_started,5,,0.000,0
SES-000072252,USR-00023883,2025-11-03 02:01:31,2025-11-03 02:03:44.116772,2025-11-03,133,Desktop,Email,US,Regular,treatment,true,true,true,true,true,false,false,1,1,1,1,0,0,4,4,4_checkout_started,4,,0.000,0
SES-000072261,USR-00004138,2025-11-03 02:20:39,2025-11-03 02:21:24.678286,2025-11-03,45,Desktop,Email,UK,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000072265,USR-00021860,2025-11-03 02:31:29,2025-11-03 02:31:38.183301,2025-11-03,9,Desktop,Direct,UK,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000072355,USR-00025897,2025-11-03 06:41:28,2025-11-03 06:41:56.307847,2025-11-03,28,Mobile,Paid Search,US,Regular,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000072401,USR-00018542,2025-11-03 08:53:36,2025-11-03 08:55:42.994063,2025-11-03,126,Mobile,Direct,FR,Regular,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000072429,USR-00015112,2025-11-03 10:07:12,2025-11-03 10:07:25.131407,2025-11-03,13,Tablet,Paid Search,UK,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000072472,USR-00024457,2025-11-03 12:26:54,2025-11-03 12:27:02.294482,2025-11-03,8,Desktop,Email,US,Bargain,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000072512,USR-00018868,2025-11-03 14:35:28,2025-11-03 14:36:03.439176,2025-11-03,35,Mobile,Email,US,VIP,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000072571,USR-00003805,2025-11-03 17:44:32,2025-11-03 17:44:59.509893,2025-11-03,27,Desktop,Paid Search,CA,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000072579,USR-00005183,2025-11-03 18:29:02,2025-11-03 18:30:10.048911,2025-11-03,68,Desktop,Organic Search,US,Regular,treatment,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000072620,USR-00020208,2025-11-03 20:35:35,2025-11-03 20:35:52.495846,2025-11-03,17,Mobile,Email,AU,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000072658,USR-00017048,2025-11-03 22:23:51,2025-11-03 22:25:04.389631,2025-11-03,73,Desktop,Email,FR,VIP,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000072673,USR-00009826,2025-11-03 23:08:45,2025-11-03 23:08:58.986112,2025-11-03,13,Desktop,Organic Search,DE,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000072683,USR-00027273,2025-11-03 23:40:17,2025-11-03 23:40:41.855843,2025-11-03,24,Mobile,Direct,DE,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000072730,USR-00009357,2025-11-04 01:59:13,2025-11-04 01:59:45.866584,2025-11-04,32,Mobile,Organic Search,UK,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000072778,USR-00009318,2025-11-04 04:25:48,2025-11-04 04:26:22.196004,2025-11-04,34,Tablet,Organic Search,CA,Bargain,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000072781,USR-00019239,2025-11-04 04:30:49,2025-11-04 04:31:10.187137,2025-11-04,21,Mobile,Social,CA,VIP,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000072785,USR-00014055,2025-11-04 04:42:52,2025-11-04 04:43:32.713961,2025-11-04,40,Mobile,Organic Search,CA,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000072796,USR-00018845,2025-11-04 05:20:23,2025-11-04 05:20:35.254459,2025-11-04,12,Mobile,Direct,FR,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000072797,USR-00014029,2025-11-04 05:24:45,2025-11-04 05:25:15.19731,2025-11-04,30,Desktop,Email,US,VIP,control,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000072822,USR-00012700,2025-11-04 06:38:44,2025-11-04 06:40:06.679633,2025-11-04,82,Mobile,Organic Search,UK,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000072838,USR-00025123,2025-11-04 07:33:50,2025-11-04 07:35:05.954524,2025-11-04,75,Mobile,Email,US,VIP,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000072839,USR-00029948,2025-11-04 07:37:12,2025-11-04 07:37:35.822286,2025-11-04,23,Mobile,Organic Search,US,Regular,control,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000072885,USR-00003495,2025-11-04 09:50:39,2025-11-04 09:54:41.132197,2025-11-04,242,Tablet,Paid Search,US,Regular,treatment,true,true,true,true,true,true,false,1,1,1,1,1,0,5,5,5_payment_started,5,,0.000,0
SES-000072902,USR-00029072,2025-11-04 10:31:06,2025-11-04 10:32:01.443098,2025-11-04,55,Desktop,Organic Search,UK,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000072908,USR-00023385,2025-11-04 10:43:33,2025-11-04 10:45:59.199015,2025-11-04,146,Desktop,Direct,US,Regular,treatment,true,true,true,true,true,true,false,1,1,1,1,1,0,5,5,5_payment_started,5,,0.000,0
SES-000072964,USR-00022012,2025-11-04 13:06:52,2025-11-04 13:07:18.293222,2025-11-04,26,Desktop,Paid Search,CA,VIP,control,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000073011,USR-00001475,2025-11-04 15:17:06,2025-11-04 15:18:21.199149,2025-11-04,75,Mobile,Organic Search,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000073047,USR-00004779,2025-11-04 16:51:27,2025-11-04 16:51:36.225855,2025-11-04,9,Mobile,Social,US,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000073060,USR-00001464,2025-11-04 17:16:02,2025-11-04 17:16:47.337969,2025-11-04,45,Mobile,Direct,US,Bargain,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000073085,USR-00008954,2025-11-04 18:36:27,2025-11-04 18:36:40.210717,2025-11-04,13,Desktop,Social,CA,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000073098,USR-00007573,2025-11-04 19:12:37,2025-11-04 19:12:45.084063,2025-11-04,8,Mobile,Paid Search,CA,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000073101,USR-00013666,2025-11-04 19:21:31,2025-11-04 19:23:35.639309,2025-11-04,124,Mobile,Direct,US,Regular,control,true,true,true,true,true,false,false,1,1,1,1,0,0,4,4,4_checkout_started,4,,0.000,0
SES-000073127,USR-00022380,2025-11-04 20:44:23,2025-11-04 20:44:47.014893,2025-11-04,24,Desktop,Social,UK,Regular,treatment,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000073156,USR-00004487,2025-11-04 22:24:12,2025-11-04 22:24:39.018152,2025-11-04,27,Mobile,Direct,FR,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000073197,USR-00022793,2025-11-05 00:17:47,2025-11-05 00:18:49.842522,2025-11-05,62,Desktop,Email,CA,Regular,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000073236,USR-00020297,2025-11-05 02:23:27,2025-11-05 02:23:50.219712,2025-11-05,23,Mobile,Organic Search,UK,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000073252,USR-00003007,2025-11-05 03:08:04,2025-11-05 03:08:34.078788,2025-11-05,30,Desktop,Organic Search,FR,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000073264,USR-00007882,2025-11-05 03:44:07,2025-11-05 03:44:39.661051,2025-11-05,32,Mobile,Direct,UK,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000073335,USR-00024892,2025-11-05 07:01:33,2025-11-05 07:02:02.874846,2025-11-05,29,Mobile,Paid Search,CA,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000073390,USR-00024983,2025-11-05 09:15:30,2025-11-05 09:17:00.799696,2025-11-05,90,Desktop,Direct,UK,Regular,control,true,true,true,true,true,false,false,1,1,1,1,0,0,4,4,4_checkout_started,4,,0.000,0
SES-000073409,USR-00010665,2025-11-05 10:21:57,2025-11-05 10:22:45.736585,2025-11-05,48,Desktop,Direct,US,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000073490,USR-00014264,2025-11-05 14:49:16,2025-11-05 14:49:32.905515,2025-11-05,16,Mobile,Direct,US,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000073578,USR-00003991,2025-11-05 18:51:53,2025-11-05 18:52:10.405605,2025-11-05,17,Tablet,Direct,UK,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000073633,USR-00017215,2025-11-05 21:13:46,2025-11-05 21:14:23.064849,2025-11-05,37,Mobile,Direct,UK,Bargain,control,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000073798,USR-00021143,2025-11-06 05:17:23,2025-11-06 05:18:20.330768,2025-11-06,57,Tablet,Email,UK,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000073803,USR-00006999,2025-11-06 05:31:36,2025-11-06 05:33:08.652192,2025-11-06,92,Tablet,Organic Search,US,Regular,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000073842,USR-00009009,2025-11-06 07:19:55,2025-11-06 07:21:04.224004,2025-11-06,69,Mobile,Email,UK,VIP,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000073867,USR-00010031,2025-11-06 08:34:35,2025-11-06 08:35:37.752589,2025-11-06,62,Tablet,Email,US,Regular,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000073948,USR-00022564,2025-11-06 12:29:34,2025-11-06 12:30:51.543705,2025-11-06,77,Desktop,Organic Search,UK,VIP,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000074096,USR-00020321,2025-11-06 19:53:30,2025-11-06 19:54:02.656898,2025-11-06,32,Mobile,Paid Search,US,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000074127,USR-00029580,2025-11-06 21:25:10,2025-11-06 21:26:53.074302,2025-11-06,103,Mobile,Organic Search,UK,VIP,control,true,true,true,true,true,false,false,1,1,1,1,0,0,4,4,4_checkout_started,4,,0.000,0
SES-000074143,USR-00028800,2025-11-06 21:49:40,2025-11-06 21:50:16.569011,2025-11-06,36,Desktop,Direct,CA,VIP,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000074277,USR-00028282,2025-11-07 04:30:23,2025-11-07 04:30:28.260119,2025-11-07,5,Mobile,Organic Search,CA,VIP,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000074404,USR-00003198,2025-11-07 11:11:36,2025-11-07 11:12:01.167262,2025-11-07,25,Mobile,Direct,US,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000074434,USR-00011205,2025-11-07 12:44:13,2025-11-07 12:44:38.165667,2025-11-07,25,Mobile,Paid Search,US,Regular,control,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000074439,USR-00004452,2025-11-07 12:52:49,2025-11-07 12:53:58.408667,2025-11-07,69,Mobile,Organic Search,DE,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000074539,USR-00009005,2025-11-07 17:59:38,2025-11-07 18:00:54.077585,2025-11-07,76,Desktop,Direct,US,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000074555,USR-00011960,2025-11-07 18:50:39,2025-11-07 18:50:51.248215,2025-11-07,12,Mobile,Direct,UK,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000074626,USR-00017881,2025-11-07 22:46:05,2025-11-07 22:46:34.089003,2025-11-07,29,Mobile,Social,US,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000074755,USR-00008327,2025-11-08 05:37:22,2025-11-08 05:38:02.05276,2025-11-08,40,Mobile,Referral,UK,VIP,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000074781,USR-00019387,2025-11-08 06:49:07,2025-11-08 06:49:38.767369,2025-11-08,31,Mobile,Paid Search,US,Bargain,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000074789,USR-00021575,2025-11-08 07:20:13,2025-11-08 07:22:29.098917,2025-11-08,136,Mobile,Email,UK,Regular,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000074846,USR-00015168,2025-11-08 10:13:23,2025-11-08 10:13:56.564688,2025-11-08,33,Desktop,Organic Search,AU,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000074906,USR-00005486,2025-11-08 12:28:56,2025-11-08 12:29:30.534849,2025-11-08,34,Tablet,Organic Search,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000074917,USR-00025706,2025-11-08 12:52:02,2025-11-08 12:52:44.26436,2025-11-08,42,Desktop,Organic Search,UK,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000074950,USR-00012458,2025-11-08 14:33:58,2025-11-08 14:34:14.55475,2025-11-08,16,Desktop,Direct,DE,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000074969,USR-00024591,2025-11-08 15:09:26,2025-11-08 15:10:42.509506,2025-11-08,76,Tablet,Email,US,VIP,treatment,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000074981,USR-00014903,2025-11-08 15:37:25,2025-11-08 15:37:51.429294,2025-11-08,26,Desktop,Direct,US,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000074987,USR-00009762,2025-11-08 15:57:27,2025-11-08 15:57:46.809724,2025-11-08,19,Desktop,Direct,UK,VIP,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075003,USR-00001991,2025-11-08 16:40:17,2025-11-08 16:40:35.759505,2025-11-08,18,Mobile,Organic Search,US,Bargain,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075060,USR-00019005,2025-11-08 18:59:46,2025-11-08 18:59:58.951665,2025-11-08,12,Desktop,Organic Search,UK,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075077,USR-00016329,2025-11-08 19:41:02,2025-11-08 19:42:28.966098,2025-11-08,86,Mobile,Paid Search,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000075100,USR-00021502,2025-11-08 20:28:18,2025-11-08 20:29:01.92162,2025-11-08,43,Desktop,Email,US,Regular,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000075111,USR-00015585,2025-11-08 21:10:47,2025-11-08 21:11:09.507074,2025-11-08,22,Desktop,Organic Search,CA,VIP,control,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000075144,USR-00027628,2025-11-08 22:53:52,2025-11-08 22:54:12.890469,2025-11-08,20,Mobile,Email,UK,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075156,USR-00022515,2025-11-08 23:44:11,2025-11-08 23:44:17.19806,2025-11-08,6,Mobile,Organic Search,US,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075160,USR-00004943,2025-11-08 23:53:48,2025-11-08 23:54:50.460448,2025-11-08,62,Mobile,Direct,FR,Bargain,control,true,true,true,true,false,false,false,1,1,1,0,0,0,3,3,3_add_to_cart,3,,0.000,0
SES-000075192,USR-00018321,2025-11-09 01:30:57,2025-11-09 01:31:19.550987,2025-11-09,22,Desktop,Organic Search,CA,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075200,USR-00009478,2025-11-09 01:49:56,2025-11-09 01:50:07.217224,2025-11-09,11,Mobile,Paid Search,US,Regular,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075205,USR-00018784,2025-11-09 01:58:55,2025-11-09 01:59:03.166315,2025-11-09,8,Desktop,Direct,DE,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075210,USR-00009700,2025-11-09 02:11:11,2025-11-09 02:12:11.924547,2025-11-09,60,Desktop,Email,US,VIP,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000075223,USR-00007454,2025-11-09 03:13:55,2025-11-09 03:14:09.806303,2025-11-09,14,Mobile,Direct,CA,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075255,USR-00028262,2025-11-09 04:37:05,2025-11-09 04:37:35.65726,2025-11-09,30,Mobile,Social,US,VIP,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075289,USR-00008021,2025-11-09 06:29:18,2025-11-09 06:29:26.276236,2025-11-09,8,Desktop,Email,CA,Bargain,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075298,USR-00007211,2025-11-09 06:39:10,2025-11-09 06:39:47.818195,2025-11-09,37,Mobile,Organic Search,FR,VIP,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000075349,USR-00022819,2025-11-09 08:58:21,2025-11-09 08:58:30.772292,2025-11-09,9,Mobile,Social,US,Regular,treatment,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075352,USR-00011074,2025-11-09 09:05:49,2025-11-09 09:06:01.486105,2025-11-09,12,Mobile,Direct,US,Regular,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075414,USR-00002957,2025-11-09 12:11:02,2025-11-09 12:11:26.560373,2025-11-09,24,Desktop,Organic Search,US,VIP,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000075422,USR-00001678,2025-11-09 12:33:32,2025-11-09 12:34:11.132552,2025-11-09,39,Mobile,Paid Search,US,Regular,treatment,false,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000075426,USR-00018198,2025-11-09 12:55:09,2025-11-09 12:55:34.839312,2025-11-09,25,Desktop,Organic Search,CA,Regular,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075474,USR-00009577,2025-11-09 14:59:26,2025-11-09 15:00:06.75498,2025-11-09,40,Desktop,Social,FR,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000075540,USR-00017447,2025-11-09 18:03:28,2025-11-09 18:03:46.047753,2025-11-09,18,Mobile,Direct,US,VIP,control,true,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075573,USR-00021759,2025-11-09 19:26:54,2025-11-09 19:27:40.016411,2025-11-09,46,Desktop,Direct,CA,Regular,control,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000075610,USR-00000639,2025-11-09 20:43:50,2025-11-09 20:44:15.468986,2025-11-09,25,Tablet,Organic Search,US,Regular,treatment,true,true,true,false,false,false,false,1,1,0,0,0,0,2,2,2_product_view,2,,0.000,0
SES-000075613,USR-00000940,2025-11-09 20:52:12,2025-11-09 20:52:36.629968,2025-11-09,24,Mobile,Social,CA,Regular,control,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
SES-000075649,USR-00018266,2025-11-09 22:55:24,2025-11-09 22:55:56.595486,2025-11-09,32,Mobile,Social,US,Regular,treatment,false,true,false,false,false,false,false,1,0,0,0,0,0,1,1,1_landing_page,1,,0.000,0
