order_id,session_id,user_id,order_timestamp,order_date,status,subtotal,subtotal_amount,shipping_fee,shipping_amount,tax_amount,discount_amount,total_amount,payment_method,ab_variant,item_count,total_items_count,distinct_products_count,total_cost,total_cogs,gross_margin_amount,gross_profit,margin_rate,primary_product_category,user_order_sequence,is_first_order,is_repeat_order,days_since_prior_order,days_since_user_signup,device_type,traffic_source,country,customer_segment
ORD-00001184,SES-000020283,USR-00001231,2025-05-22 04:13:57.777502,2025-05-22,completed,977.950,977.950,0.000,0.000,76.650,48.900,1005.700,Apple Pay,treatment,5,5,2,502.540,502.540,475.410,475.410,0.486129147706938,Sports & Outdoors,1,true,false,,89,Mobile,Direct,US,Regular
ORD-00001185,SES-000020296,USR-00011017,2025-05-22 06:03:35.317695,2025-05-22,completed,180.990,180.990,0.000,0.000,13.440,18.100,176.330,Apple Pay,control,1,1,1,84.810,84.810,96.180,96.180,0.5314105751698989,Home & Kitchen,1,true,false,,72,Mobile,Social,UK,VIP
ORD-00001186,SES-000020330,USR-00010998,2025-05-22 09:12:33.973543,2025-05-22,completed,426.980,426.980,0.000,0.000,31.700,42.700,415.980,Credit Card,control,2,2,2,194.810,194.810,232.170,232.170,0.543749121738723,Sports & Outdoors,1,true,false,,61,Desktop,Email,US,VIP
ORD-00001187,SES-000020365,USR-00010944,2025-05-22 13:41:53.487488,2025-05-22,completed,105.980,105.980,0.000,0.000,7.870,10.600,103.250,Credit Card,control,2,2,1,43.880,43.880,62.100,62.100,0.5859596150217022,Home & Kitchen,1,true,false,,35,Mobile,Organic Search,CA,VIP
ORD-00001188,SES-000020366,USR-00019352,2025-05-22 13:42:47.580269,2025-05-22,completed,94.990,94.990,0.000,0.000,7.840,0.000,102.830,Credit Card,treatment,1,1,1,52.510,52.510,42.480,42.480,0.4472049689440994,Electronics,1,true,false,,33,Desktop,Direct,US,Regular
ORD-00001189,SES-000020370,USR-00006471,2025-05-22 14:08:04.801177,2025-05-22,completed,55.980,55.980,5.990,5.990,4.160,5.600,60.530,Credit Card,control,2,2,1,23.020,23.020,32.960,32.960,0.588781707752769,Apparel,1,true,false,,114,Mobile,Email,UK,VIP
ORD-00001190,SES-000020395,USR-00021714,2025-05-22 16:49:42.371517,2025-05-22,completed,173.990,173.990,0.000,0.000,14.350,0.000,188.340,Apple Pay,control,1,1,1,93.040,93.040,80.950,80.950,0.4652566239439048,Home & Kitchen,1,true,false,,111,Desktop,Email,US,Regular
ORD-00001191,SES-000020417,USR-00007364,2025-05-22 19:44:42.694641,2025-05-22,completed,277.980,277.980,0.000,0.000,20.640,27.800,270.820,Credit Card,treatment,2,2,2,127.230,127.230,150.750,150.750,0.5423052018130801,Sports & Outdoors,1,true,false,,0,Mobile,Organic Search,UK,VIP
ORD-00001192,SES-000020436,USR-00023647,2025-05-22 21:32:10.165922,2025-05-22,completed,317.980,317.980,0.000,0.000,23.610,31.800,309.790,Apple Pay,control,2,2,2,170.660,170.660,147.320,147.320,0.4632995785898484,Home & Kitchen,1,true,false,,49,Mobile,Direct,US,VIP
ORD-00001193,SES-000020452,USR-00018267,2025-05-22 23:28:10.039223,2025-05-22,completed,162.990,162.990,0.000,0.000,13.450,0.000,176.440,Apple Pay,treatment,1,1,1,86.220,86.220,76.770,76.770,0.47101049144119267,Home & Kitchen,1,true,false,,9,Desktop,Direct,US,Regular
ORD-00001194,SES-000020464,USR-00013290,2025-05-23 01:06:05.935534,2025-05-23,completed,52.990,52.990,5.990,5.990,3.930,5.300,57.610,Klarna,treatment,1,1,1,21.940,21.940,31.050,31.050,0.5859596150217022,Home & Kitchen,1,true,false,,125,Mobile,Email,CA,VIP
ORD-00001195,SES-000020488,USR-00010393,2025-05-23 03:56:28.281522,2025-05-23,completed,253.470,253.470,0.000,0.000,20.910,0.000,274.380,Credit Card,treatment,3,3,1,84.300,84.300,169.170,169.170,0.6674162622795596,Beauty & Personal Care,1,true,false,,46,Mobile,Email,CA,Regular
ORD-00001196,SES-000020495,USR-00025101,2025-05-23 04:28:51.917908,2025-05-23,completed,86.990,86.990,0.000,0.000,6.460,8.700,84.750,Klarna,treatment,1,1,1,31.300,31.300,55.690,55.690,0.6401885274169445,Beauty & Personal Care,1,true,false,,52,Desktop,Paid Search,US,VIP
ORD-00001197,SES-000020502,USR-00016799,2025-05-23 05:28:14.434831,2025-05-23,completed,77.490,77.490,0.000,0.000,5.750,7.750,75.490,Apple Pay,control,1,1,1,36.230,36.230,41.260,41.260,0.5324558007484836,Apparel,1,true,false,,94,Tablet,Email,UK,VIP
ORD-00001198,SES-000020506,USR-00029659,2025-05-23 05:47:48.420344,2025-05-23,completed,77.990,77.990,0.000,0.000,5.790,7.800,75.980,Apple Pay,treatment,1,1,1,39.190,39.190,38.800,38.800,0.4974996794460828,Sports & Outdoors,1,true,false,,111,Desktop,Organic Search,CA,VIP
ORD-00001199,SES-000020517,USR-00023151,2025-05-23 07:40:35.317738,2025-05-23,completed,98.990,98.990,0.000,0.000,7.350,9.900,96.440,Credit Card,control,1,1,1,45.240,45.240,53.750,53.750,0.5429841398121023,Apparel,1,true,false,,11,Desktop,Paid Search,UK,VIP
ORD-00001200,SES-000020525,USR-00012719,2025-05-23 08:56:10.18678,2025-05-23,completed,41.990,41.990,5.990,5.990,3.120,4.200,46.900,Credit Card,treatment,1,1,1,15.180,15.180,26.810,26.810,0.6384853536556322,Apparel,1,true,false,,21,Mobile,Email,CA,VIP
ORD-00001201,SES-000020537,USR-00016496,2025-05-23 10:23:10.724972,2025-05-23,completed,304.480,304.480,0.000,0.000,25.120,0.000,329.600,Credit Card,control,2,2,2,137.710,137.710,166.770,166.770,0.54772070415134,Sports & Outdoors,1,true,false,,83,Desktop,Email,CA,Regular
ORD-00001202,SES-000020560,USR-00014775,2025-05-23 12:52:34.624437,2025-05-23,completed,258.470,258.470,0.000,0.000,19.190,25.850,251.810,Klarna,treatment,3,3,3,115.290,115.290,143.180,143.180,0.5539521027585406,Sports & Outdoors,1,true,false,,0,Mobile,Email,CA,VIP
ORD-00001203,SES-000020571,USR-00020140,2025-05-23 14:01:43.056226,2025-05-23,completed,75.990,75.990,0.000,0.000,5.640,7.600,74.030,Apple Pay,control,1,1,1,20.120,20.120,55.870,55.870,0.7352283195157258,Beauty & Personal Care,1,true,false,,72,Mobile,Email,US,VIP
ORD-00001204,SES-000020574,USR-00000050,2025-05-23 14:09:12.093706,2025-05-23,completed,137.990,137.990,0.000,0.000,10.250,13.800,134.440,PayPal,treatment,1,1,1,68.350,68.350,69.640,69.640,0.5046742517573737,Home & Kitchen,1,true,false,,20,Desktop,Email,US,VIP
ORD-00001205,SES-000020577,USR-00013828,2025-05-23 14:39:30.866644,2025-05-23,completed,56.980,56.980,5.990,5.990,4.700,0.000,67.670,Apple Pay,treatment,2,2,2,20.040,20.040,36.940,36.940,0.6482976482976482,Beauty & Personal Care,1,true,false,,17,Desktop,Direct,CA,Regular
ORD-00001206,SES-000020585,USR-00002380,2025-05-23 15:44:41.557431,2025-05-23,completed,201.980,201.980,0.000,0.000,15.000,20.200,196.780,PayPal,control,2,2,1,78.080,78.080,123.900,123.900,0.6134270719873255,Apparel,1,true,false,,33,Tablet,Direct,US,VIP
ORD-00001207,SES-000020591,USR-00002347,2025-05-23 16:42:45.309527,2025-05-23,completed,214.990,214.990,0.000,0.000,15.960,21.500,209.450,Credit Card,treatment,1,1,1,101.720,101.720,113.270,113.270,0.5268617144983487,Sports & Outdoors,1,true,false,,95,Mobile,Social,US,VIP
ORD-00001208,SES-000020627,USR-00004452,2025-05-23 21:29:09.175555,2025-05-23,completed,700.980,700.980,0.000,0.000,57.830,0.000,758.810,Credit Card,treatment,2,2,1,425.220,425.220,275.760,275.760,0.3933921081913892,Electronics,1,true,false,,29,Mobile,Organic Search,DE,Regular
ORD-00001209,SES-000020641,USR-00004229,2025-05-23 22:53:36.739665,2025-05-23,completed,105.990,105.990,0.000,0.000,7.870,10.600,103.260,PayPal,treatment,1,1,1,49.950,49.950,56.040,56.040,0.5287291253891877,Home & Kitchen,1,true,false,,0,Desktop,Direct,US,VIP
ORD-00001210,SES-000020642,USR-00014070,2025-05-23 22:55:34.451662,2025-05-23,completed,82.990,82.990,0.000,0.000,6.160,8.300,80.850,Credit Card,treatment,1,1,1,47.750,47.750,35.240,35.240,0.42462947343053387,Electronics,1,true,false,,40,Mobile,Email,US,VIP
ORD-00001211,SES-000020644,USR-00029513,2025-05-23 23:10:01.607156,2025-05-23,completed,207.990,207.990,0.000,0.000,17.160,0.000,225.150,Credit Card,treatment,1,1,1,120.070,120.070,87.920,87.920,0.4227126304149238,Electronics,1,true,false,,83,Mobile,Organic Search,UK,Regular
ORD-00001212,SES-000020655,USR-00006984,2025-05-24 00:35:44.552099,2025-05-24,completed,162.990,162.990,0.000,0.000,13.450,0.000,176.440,PayPal,treatment,1,1,1,86.220,86.220,76.770,76.770,0.47101049144119267,Home & Kitchen,1,true,false,,8,Desktop,Email,US,Regular
ORD-00001213,SES-000020657,USR-00005017,2025-05-24 00:45:26.073838,2025-05-24,completed,350.490,350.490,0.000,0.000,26.020,35.050,341.460,Credit Card,control,1,1,1,212.610,212.610,137.880,137.880,0.3933921081913892,Electronics,2,false,true,49,104,Desktop,Social,US,VIP
ORD-00001214,SES-000020663,USR-00000214,2025-05-24 01:19:07.020846,2025-05-24,completed,623.970,623.970,0.000,0.000,51.480,0.000,675.450,PayPal,control,3,3,2,348.540,348.540,275.430,275.430,0.4414154526659935,Sports & Outdoors,1,true,false,,0,Desktop,Direct,UK,Regular
ORD-00001215,SES-000020668,USR-00002068,2025-05-24 01:58:38.754572,2025-05-24,completed,37.490,37.490,5.990,5.990,3.090,0.000,46.570,Klarna,treatment,1,1,1,12.610,12.610,24.880,24.880,0.6636436383035476,Beauty & Personal Care,1,true,false,,19,Tablet,Email,DE,Regular
ORD-00001216,SES-000020677,USR-00028838,2025-05-24 03:29:22.411761,2025-05-24,completed,189.980,189.980,0.000,0.000,15.670,0.000,205.650,Klarna,treatment,2,2,1,83.820,83.820,106.160,106.160,0.558795662701337,Apparel,1,true,false,,130,Mobile,Direct,CA,Regular
ORD-00001217,SES-000020680,USR-00023271,2025-05-24 03:33:04.943633,2025-05-24,completed,67.990,67.990,5.990,5.990,5.330,3.400,75.910,Credit Card,treatment,1,1,1,29.210,29.210,38.780,38.780,0.5703779967642301,Apparel,1,true,false,,55,Desktop,Email,US,Regular
ORD-00001218,SES-000020681,USR-00016250,2025-05-24 03:49:32.373239,2025-05-24,completed,94.990,94.990,0.000,0.000,7.440,4.750,97.680,Klarna,treatment,1,1,1,52.510,52.510,42.480,42.480,0.4472049689440994,Electronics,1,true,false,,49,Desktop,Direct,US,Regular
ORD-00001219,SES-000020699,USR-00023093,2025-05-24 05:24:44.787091,2025-05-24,completed,129.990,129.990,0.000,0.000,9.650,13.000,126.640,Credit Card,treatment,1,1,1,78.720,78.720,51.270,51.270,0.39441495499653817,Electronics,2,false,true,18,31,Desktop,Paid Search,US,VIP
ORD-00001220,SES-000020732,USR-00013963,2025-05-24 09:35:10.88442,2025-05-24,completed,42.990,42.990,5.990,5.990,3.190,4.300,47.870,Apple Pay,treatment,1,1,1,22.680,22.680,20.310,20.310,0.47243545010467547,Sports & Outdoors,1,true,false,,29,Desktop,Organic Search,UK,VIP
ORD-00001221,SES-000020749,USR-00025156,2025-05-24 12:30:49.836394,2025-05-24,completed,137.990,137.990,0.000,0.000,11.380,0.000,149.370,Credit Card,treatment,1,1,1,68.350,68.350,69.640,69.640,0.5046742517573737,Home & Kitchen,1,true,false,,0,Desktop,Paid Search,UK,Regular
ORD-00001222,SES-000020761,USR-00029832,2025-05-24 13:42:42.408943,2025-05-24,completed,40.990,40.990,5.990,5.990,3.380,0.000,50.360,Klarna,treatment,1,1,1,18.260,18.260,22.730,22.730,0.5545254940229324,Apparel,1,true,false,,93,Desktop,Email,US,Regular
ORD-00001223,SES-000020782,USR-00016826,2025-05-24 15:03:46.351297,2025-05-24,completed,89.980,89.980,0.000,0.000,6.680,9.000,87.660,Credit Card,control,2,2,1,32.820,32.820,57.160,57.160,0.635252278284063,Beauty & Personal Care,1,true,false,,0,Desktop,Organic Search,UK,VIP
ORD-00001224,SES-000020786,USR-00009899,2025-05-24 16:07:09.847699,2025-05-24,completed,51.990,51.990,5.990,5.990,4.290,0.000,62.270,Credit Card,treatment,1,1,1,14.600,14.600,37.390,37.390,0.7191767647624543,Beauty & Personal Care,1,true,false,,53,Desktop,Direct,AU,Regular
ORD-00001225,SES-000020814,USR-00005811,2025-05-24 18:37:35.203039,2025-05-24,completed,176.490,176.490,0.000,0.000,14.560,0.000,191.050,PayPal,control,1,1,1,84.750,84.750,91.740,91.740,0.5198028216896141,Home & Kitchen,1,true,false,,139,Mobile,Direct,CA,Regular
ORD-00001226,SES-000020818,USR-00007981,2025-05-24 18:45:31.020738,2025-05-24,completed,173.990,173.990,0.000,0.000,12.920,17.400,169.510,Apple Pay,treatment,1,1,1,93.040,93.040,80.950,80.950,0.4652566239439048,Home & Kitchen,1,true,false,,1,Desktop,Paid Search,US,VIP
ORD-00001227,SES-000020827,USR-00007346,2025-05-24 19:55:54.372932,2025-05-24,completed,68.490,68.490,5.990,5.990,5.090,6.850,72.720,PayPal,control,1,1,1,27.500,27.500,40.990,40.990,0.598481530150387,Beauty & Personal Care,1,true,false,,30,Desktop,Organic Search,US,VIP
ORD-00001228,SES-000020857,USR-00012715,2025-05-24 23:38:43.878327,2025-05-24,completed,105.990,105.990,0.000,0.000,7.870,10.600,103.260,PayPal,treatment,1,1,1,56.370,56.370,49.620,49.620,0.4681573733371073,Sports & Outdoors,1,true,false,,0,Desktop,Email,US,VIP
ORD-00001229,SES-000020868,USR-00007951,2025-05-25 00:52:17.738487,2025-05-25,completed,179.990,179.990,0.000,0.000,14.850,0.000,194.840,Apple Pay,treatment,1,1,1,102.310,102.310,77.680,77.680,0.43157953219623313,Electronics,1,true,false,,136,Desktop,Direct,US,Regular
ORD-00001230,SES-000020885,USR-00020849,2025-05-25 02:29:28.006724,2025-05-25,completed,105.990,105.990,0.000,0.000,8.740,0.000,114.730,Klarna,control,1,1,1,49.950,49.950,56.040,56.040,0.5287291253891877,Home & Kitchen,1,true,false,,55,Desktop,Direct,US,Regular
ORD-00001231,SES-000020894,USR-00022978,2025-05-25 04:00:26.193945,2025-05-25,completed,228.980,228.980,0.000,0.000,17.000,22.900,223.080,Credit Card,control,2,2,2,119.320,119.320,109.660,109.660,0.47890645471220195,Home & Kitchen,1,true,false,,73,Desktop,Direct,DE,VIP
ORD-00001232,SES-000020907,USR-00017833,2025-05-25 06:40:24.741958,2025-05-25,completed,327.960,327.960,0.000,0.000,27.060,0.000,355.020,Credit Card,control,4,4,2,163.320,163.320,164.640,164.640,0.5020124405415295,Sports & Outdoors,1,true,false,,1,Desktop,Direct,US,Regular
ORD-00001233,SES-000020930,USR-00027679,2025-05-25 09:26:22.593426,2025-05-25,completed,84.980,84.980,0.000,0.000,6.310,8.500,82.790,Apple Pay,treatment,2,2,1,35.080,35.080,49.900,49.900,0.5871969875264768,Apparel,1,true,false,,73,Desktop,Email,US,VIP
ORD-00001234,SES-000020931,USR-00006180,2025-05-25 09:30:18.43481,2025-05-25,completed,135.490,135.490,0.000,0.000,10.060,13.550,132.000,Credit Card,treatment,1,1,1,71.030,71.030,64.460,64.460,0.47575466824119855,Home & Kitchen,2,false,true,42,60,Tablet,Direct,CA,VIP
ORD-00001235,SES-000020940,USR-00014606,2025-05-25 10:28:38.065066,2025-05-25,completed,152.980,152.980,0.000,0.000,12.620,0.000,165.600,Credit Card,control,2,2,2,58.060,58.060,94.920,94.920,0.620473264479017,Beauty & Personal Care,1,true,false,,0,Desktop,Organic Search,UK,Regular
ORD-00001236,SES-000020947,USR-00023781,2025-05-25 10:53:16.196583,2025-05-25,completed,142.470,142.470,0.000,0.000,11.750,0.000,154.220,Klarna,control,3,3,1,70.620,70.620,71.850,71.850,0.5043166982522636,Home & Kitchen,1,true,false,,45,Desktop,Organic Search,US,Regular
ORD-00001237,SES-000020948,USR-00018703,2025-05-25 10:55:35.962486,2025-05-25,completed,208.980,208.980,0.000,0.000,17.240,0.000,226.220,Credit Card,treatment,2,2,2,83.480,83.480,125.500,125.500,0.6005359364532491,Home & Kitchen,1,true,false,,117,Mobile,Paid Search,FR,Bargain
ORD-00001238,SES-000020956,USR-00013022,2025-05-25 11:42:38.195987,2025-05-25,completed,1062.950,1062.950,0.000,0.000,78.920,106.300,1035.570,Credit Card,treatment,5,5,3,517.000,517.000,545.950,545.950,0.5136177618890823,Sports & Outdoors,1,true,false,,32,Desktop,Paid Search,US,VIP
ORD-00001239,SES-000020977,USR-00013400,2025-05-25 14:29:01.750852,2025-05-25,completed,124.980,124.980,0.000,0.000,9.280,12.500,121.760,Credit Card,control,2,2,2,62.930,62.930,62.050,62.050,0.49647943670987355,Electronics,2,false,true,57,57,Mobile,Direct,FR,VIP
ORD-00001240,SES-000021016,USR-00016826,2025-05-25 18:21:57.916529,2025-05-25,completed,110.990,110.990,0.000,0.000,8.240,11.100,108.130,Apple Pay,treatment,1,1,1,51.160,51.160,59.830,59.830,0.5390575727543022,Apparel,2,false,true,1,1,Desktop,Paid Search,UK,VIP
ORD-00001241,SES-000021024,USR-00027351,2025-05-25 18:57:52.885987,2025-05-25,completed,77.990,77.990,0.000,0.000,5.790,7.800,75.980,Credit Card,control,1,1,1,39.190,39.190,38.800,38.800,0.4974996794460828,Sports & Outdoors,1,true,false,,56,Desktop,Paid Search,US,VIP
ORD-00001242,SES-000021025,USR-00029582,2025-05-25 19:00:02.59216,2025-05-25,completed,263.480,263.480,0.000,0.000,21.740,0.000,285.220,Credit Card,treatment,2,2,2,138.690,138.690,124.790,124.790,0.4736222863215424,Home & Kitchen,1,true,false,,110,Desktop,Direct,US,Regular
ORD-00001243,SES-000021029,USR-00015280,2025-05-25 19:37:29.11728,2025-05-25,completed,275.990,275.990,0.000,0.000,20.490,27.600,268.880,Credit Card,control,1,1,1,176.160,176.160,99.830,99.830,0.36171600420305083,Electronics,1,true,false,,55,Desktop,Direct,CA,VIP
ORD-00001244,SES-000021052,USR-00002742,2025-05-25 22:49:36.012769,2025-05-25,completed,113.490,113.490,0.000,0.000,9.360,0.000,122.850,PayPal,control,1,1,1,52.530,52.530,60.960,60.960,0.5371398361089083,Home & Kitchen,1,true,false,,0,Tablet,Direct,US,Bargain
ORD-00001245,SES-000021061,USR-00018384,2025-05-25 23:19:40.547847,2025-05-25,completed,72.990,72.990,5.990,5.990,5.420,7.300,77.100,PayPal,treatment,1,1,1,36.230,36.230,36.760,36.760,0.5036306343334703,Home & Kitchen,1,true,false,,90,Desktop,Organic Search,CA,VIP
ORD-00001246,SES-000021070,USR-00009425,2025-05-26 00:47:48.534484,2025-05-26,completed,162.990,162.990,0.000,0.000,12.100,16.300,158.790,Credit Card,treatment,1,1,1,86.220,86.220,76.770,76.770,0.47101049144119267,Home & Kitchen,1,true,false,,0,Desktop,Organic Search,US,VIP
ORD-00001247,SES-000021072,USR-00029754,2025-05-26 01:37:25.119223,2025-05-26,completed,146.490,146.490,0.000,0.000,10.880,14.650,142.720,PayPal,treatment,1,1,1,75.560,75.560,70.930,70.930,0.484196873506724,Home & Kitchen,1,true,false,,49,Mobile,Organic Search,US,VIP
ORD-00001248,SES-000021081,USR-00010141,2025-05-26 02:17:00.92072,2025-05-26,completed,355.470,355.470,0.000,0.000,29.330,0.000,384.800,Credit Card,control,3,3,1,146.130,146.130,209.340,209.340,0.5889104565786142,Home & Kitchen,1,true,false,,31,Desktop,Organic Search,CA,Regular
ORD-00001249,SES-000021084,USR-00010336,2025-05-26 02:40:31.836759,2025-05-26,completed,67.990,67.990,5.990,5.990,5.610,0.000,79.590,Credit Card,control,1,1,1,29.210,29.210,38.780,38.780,0.5703779967642301,Apparel,1,true,false,,103,Desktop,Paid Search,US,Regular
ORD-00001250,SES-000021090,USR-00029318,2025-05-26 03:00:55.080111,2025-05-26,completed,56.990,56.990,5.990,5.990,4.230,5.700,61.510,Apple Pay,treatment,1,1,1,20.250,20.250,36.740,36.740,0.6446745042989999,Beauty & Personal Care,1,true,false,,30,Desktop,Paid Search,US,VIP
ORD-00001251,SES-000021129,USR-00022677,2025-05-26 08:50:03.934988,2025-05-26,completed,338.970,338.970,0.000,0.000,25.170,33.900,330.240,Credit Card,treatment,3,3,3,162.690,162.690,176.280,176.280,0.5200460217718382,Home & Kitchen,1,true,false,,111,Desktop,Email,US,VIP
ORD-00001252,SES-000021134,USR-00020624,2025-05-26 09:11:36.385698,2025-05-26,completed,263.980,263.980,0.000,0.000,19.600,26.400,257.180,PayPal,treatment,2,2,2,120.660,120.660,143.320,143.320,0.5429199181756194,Home & Kitchen,3,false,true,26,114,Desktop,Direct,US,VIP
ORD-00001253,SES-000021146,USR-00017106,2025-05-26 11:03:31.460192,2025-05-26,completed,114.990,114.990,0.000,0.000,9.490,0.000,124.480,PayPal,treatment,1,1,1,46.300,46.300,68.690,68.690,0.5973562918514653,Apparel,2,false,true,13,75,Mobile,Email,US,Regular
ORD-00001254,SES-000021147,USR-00015771,2025-05-26 11:17:24.621847,2025-05-26,completed,125.980,125.980,0.000,0.000,9.350,12.600,122.730,Credit Card,control,2,2,2,44.880,44.880,81.100,81.100,0.6437529766629623,Beauty & Personal Care,1,true,false,,20,Mobile,Direct,US,VIP
ORD-00001255,SES-000021150,USR-00015603,2025-05-26 11:35:06.263001,2025-05-26,completed,84.990,84.990,0.000,0.000,6.310,8.500,82.800,Credit Card,control,1,1,1,33.730,33.730,51.260,51.260,0.6031297799741147,Beauty & Personal Care,3,false,true,20,23,Desktop,Direct,US,VIP
ORD-00001256,SES-000021176,USR-00022447,2025-05-26 13:47:50.031269,2025-05-26,completed,84.990,84.990,0.000,0.000,7.010,0.000,92.000,Credit Card,treatment,1,1,1,33.730,33.730,51.260,51.260,0.6031297799741147,Beauty & Personal Care,1,true,false,,70,Mobile,Referral,UK,Regular
ORD-00001257,SES-000021177,USR-00000857,2025-05-26 13:48:58.976903,2025-05-26,completed,31.990,31.990,5.990,5.990,2.510,1.600,38.890,PayPal,control,1,1,1,15.580,15.580,16.410,16.410,0.5129728040012504,Sports & Outdoors,1,true,false,,0,Desktop,Direct,US,Regular
ORD-00001258,SES-000021207,USR-00020423,2025-05-26 16:33:36.050837,2025-05-26,completed,396.970,396.970,0.000,0.000,29.470,39.700,386.740,PayPal,treatment,3,3,3,196.390,196.390,200.580,200.580,0.5052774768874222,Electronics,1,true,false,,128,Mobile,Direct,UK,VIP
ORD-00001259,SES-000021212,USR-00006665,2025-05-26 17:03:42.825791,2025-05-26,completed,62.990,62.990,5.990,5.990,4.680,6.300,67.360,Credit Card,control,1,1,1,25.510,25.510,37.480,37.480,0.5950150817590093,Beauty & Personal Care,3,false,true,85,133,Mobile,Organic Search,UK,VIP
ORD-00001260,SES-000021214,USR-00026211,2025-05-26 17:17:17.584536,2025-05-26,completed,193.980,193.980,0.000,0.000,16.000,0.000,209.980,PayPal,treatment,2,2,2,85.750,85.750,108.230,108.230,0.5579441179503042,Sports & Outdoors,1,true,false,,3,Mobile,Email,US,Regular
