user_id,cohort_month,activity_month,month_number,month_offset,customer_segment,country,acquisition_channel,signup_cohort_month,monthly_orders,orders_in_month,monthly_revenue,revenue_in_month,monthly_gross_profit,is_retained,is_active,cumulative_orders,cumulative_revenue,cumulative_gross_profit
USR-00025227,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,Regular,US,Organic Search,2025-01-01 00:00:00,1,1,365.870,365.870,137.630,1,1,1,365.870,137.630
USR-00025289,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,CA,Social,2025-11-01 00:00:00,1,1,158.020,158.020,73.520,1,1,1,158.020,73.520
USR-00025302,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Paid Search,2025-05-01 00:00:00,1,1,40.620,40.620,13.850,1,1,1,40.620,13.850
USR-00025314,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Organic Search,2025-08-01 00:00:00,1,1,128.800,128.800,71.700,1,1,1,128.800,71.700
USR-00025413,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Organic Search,2025-01-01 00:00:00,1,1,176.330,176.330,96.180,1,1,1,176.330,96.180
USR-00025415,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Bargain,FR,Organic Search,2025-10-01 00:00:00,1,1,50.360,50.360,22.730,1,1,1,50.360,22.730
USR-00025415,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,Bargain,FR,Organic Search,2025-10-01 00:00:00,1,1,266.270,266.270,117.050,1,1,2,316.630,139.780
USR-00025476,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,US,Direct,2025-05-01 00:00:00,1,1,144.650,144.650,83.160,1,1,1,144.650,83.160
USR-00025630,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Bargain,US,Social,2025-08-01 00:00:00,1,1,515.240,515.240,227.950,1,1,1,515.240,227.950
USR-00025633,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Referral,2025-07-01 00:00:00,1,1,66.600,66.600,32.640,1,1,1,66.600,32.640
USR-00025703,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,CA,Organic Search,2025-06-01 00:00:00,1,1,803.710,803.710,363.160,1,1,1,803.710,363.160
USR-00025752,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,AU,Paid Search,2025-04-01 00:00:00,1,1,52.530,52.530,20.310,1,1,1,52.530,20.310
USR-00025814,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Direct,2025-10-01 00:00:00,6,6,1469.220,1469.220,689.120,1,1,6,1469.220,689.120
USR-00025814,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,VIP,US,Direct,2025-10-01 00:00:00,1,1,38.620,38.620,17.660,1,1,7,1507.840,706.780
USR-00025843,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,UK,Direct,2025-07-01 00:00:00,1,1,405.390,405.390,166.740,1,1,1,405.390,166.740
USR-00026022,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,AU,Social,2025-10-01 00:00:00,1,1,383.180,383.180,158.630,1,1,1,383.180,158.630
USR-00026024,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,Regular,FR,Email,2025-03-01 00:00:00,1,1,116.360,116.360,62.440,1,1,1,116.360,62.440
USR-00026055,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,VIP,US,Paid Search,2025-01-01 00:00:00,2,2,699.950,699.950,368.200,1,1,2,699.950,368.200
USR-00026062,2025-04-01 00:00:00,2025-04-01 00:00:00,0,0,VIP,US,Email,2025-03-01 00:00:00,1,1,30.340,30.340,18.080,1,1,1,30.340,18.080
USR-00026173,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Email,2025-09-01 00:00:00,1,1,374.520,374.520,158.920,1,1,1,374.520,158.920
USR-00026205,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Direct,2025-08-01 00:00:00,1,1,383.710,383.710,155.310,1,1,1,383.710,155.310
USR-00026206,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Organic Search,2025-08-01 00:00:00,1,1,80.130,80.130,40.990,1,1,1,80.130,40.990
USR-00026219,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,FR,Referral,2025-08-01 00:00:00,1,1,74.180,74.180,37.480,1,1,1,74.180,37.480
USR-00026226,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Social,2025-09-01 00:00:00,1,1,158.560,158.560,86.260,1,1,1,158.560,86.260
USR-00026226,2025-09-01 00:00:00,2025-10-01 00:00:00,1,1,Regular,US,Social,2025-09-01 00:00:00,1,1,159.110,159.110,86.480,1,1,2,317.670,172.740
USR-00026288,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Email,2025-04-01 00:00:00,1,1,113.970,113.970,69.050,1,1,1,113.970,69.050
USR-00026297,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,AU,Organic Search,2025-02-01 00:00:00,1,1,265.200,265.200,100.200,1,1,1,265.200,100.200
USR-00026561,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Paid Search,2025-06-01 00:00:00,1,1,206.520,206.520,99.240,1,1,1,206.520,99.240
USR-00026586,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Organic Search,2025-10-01 00:00:00,1,1,51.440,51.440,26.810,1,1,1,51.440,26.810
USR-00026631,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,US,Direct,2025-11-01 00:00:00,1,1,93.990,93.990,60.120,1,1,1,93.990,60.120
USR-00026634,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Paid Search,2025-06-01 00:00:00,1,1,245.710,245.710,127.460,1,1,1,245.710,127.460
USR-00026699,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,US,Direct,2025-02-01 00:00:00,1,1,45.920,45.920,22.730,1,1,1,45.920,22.730
USR-00026778,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,VIP,US,Organic Search,2025-03-01 00:00:00,1,1,169.510,169.510,80.950,1,1,1,169.510,80.950
USR-00026778,2025-05-01 00:00:00,2025-08-01 00:00:00,3,3,VIP,US,Organic Search,2025-03-01 00:00:00,1,1,375.050,375.050,197.330,1,1,2,544.560,278.280
USR-00026919,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,AU,Direct,2025-01-01 00:00:00,2,2,123.840,123.840,71.000,1,1,2,123.840,71.000
USR-00026919,2025-07-01 00:00:00,2025-10-01 00:00:00,3,3,VIP,AU,Direct,2025-01-01 00:00:00,1,1,59.560,59.560,28.710,1,1,3,183.400,99.710
USR-00027111,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Paid Search,2025-06-01 00:00:00,1,1,34.120,34.120,16.620,1,1,1,34.120,16.620
USR-00027126,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,US,Direct,2025-10-01 00:00:00,1,1,137.360,137.360,68.050,1,1,1,137.360,68.050
USR-00027126,2025-10-01 00:00:00,2025-12-01 00:00:00,2,2,VIP,US,Direct,2025-10-01 00:00:00,1,1,700.940,700.940,279.610,1,1,2,838.300,347.660
USR-00027220,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Organic Search,2025-11-01 00:00:00,1,1,98.390,98.390,58.720,1,1,1,98.390,58.720
USR-00027220,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,VIP,US,Organic Search,2025-11-01 00:00:00,1,1,56.640,56.640,37.390,1,1,2,155.030,96.110
USR-00027317,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,US,Email,2025-08-01 00:00:00,1,1,178.270,178.270,108.320,1,1,1,178.270,108.320
USR-00027317,2025-10-01 00:00:00,2025-12-01 00:00:00,2,2,VIP,US,Email,2025-08-01 00:00:00,1,1,216.260,216.260,105.560,1,1,2,394.530,213.880
USR-00027357,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,US,Organic Search,2025-05-01 00:00:00,1,1,723.820,723.820,377.280,1,1,1,723.820,377.280
USR-00027371,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,Regular,UK,Direct,2025-01-01 00:00:00,1,1,46.030,46.030,25.190,1,1,1,46.030,25.190
USR-00027399,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,US,Paid Search,2025-08-01 00:00:00,1,1,238.680,238.680,100.200,1,1,1,238.680,100.200
USR-00027443,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,CA,Email,2025-07-01 00:00:00,3,3,1067.710,1067.710,528.900,1,1,3,1067.710,528.900
USR-00027524,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,US,Direct,2025-03-01 00:00:00,1,1,209.450,209.450,113.270,1,1,1,209.450,113.270
USR-00027524,2025-07-01 00:00:00,2025-08-01 00:00:00,1,1,VIP,US,Direct,2025-03-01 00:00:00,2,2,85.030,85.030,36.720,1,1,3,294.480,149.990
USR-00027532,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Direct,2025-05-01 00:00:00,1,1,77.100,77.100,36.760,1,1,1,77.100,36.760
USR-00027547,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,US,Paid Search,2025-09-01 00:00:00,1,1,37.160,37.160,13.850,1,1,1,37.160,13.850
USR-00027561,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,US,Referral,2025-03-01 00:00:00,1,1,220.820,220.820,90.110,1,1,1,220.820,90.110
USR-00027670,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,Regular,US,Email,2025-03-01 00:00:00,1,1,347.470,347.470,144.360,1,1,1,347.470,144.360
USR-00027671,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,CA,Direct,2025-02-01 00:00:00,1,1,376.150,376.150,157.470,1,1,1,376.150,157.470
USR-00027679,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,VIP,US,Organic Search,2025-03-01 00:00:00,1,1,82.790,82.790,49.900,1,1,1,82.790,49.900
USR-00027679,2025-05-01 00:00:00,2025-11-01 00:00:00,6,6,VIP,US,Organic Search,2025-03-01 00:00:00,1,1,264.990,264.990,124.770,1,1,2,347.780,174.670
USR-00027695,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Organic Search,2025-08-01 00:00:00,1,1,469.770,469.770,185.060,1,1,1,469.770,185.060
USR-00027699,2025-01-01 00:00:00,2025-01-01 00:00:00,0,0,Regular,CA,Referral,2025-01-01 00:00:00,1,1,63.570,63.570,32.640,1,1,1,63.570,32.640
USR-00027783,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Paid Search,2025-07-01 00:00:00,1,1,252.310,252.310,133.110,1,1,1,252.310,133.110
USR-00027868,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,VIP,UK,Social,2025-04-01 00:00:00,1,1,174.370,174.370,91.980,1,1,1,174.370,91.980
USR-00027882,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,VIP,UK,Paid Search,2025-02-01 00:00:00,1,1,52.260,52.260,23.950,1,1,1,52.260,23.950
USR-00028103,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,UK,Social,2025-08-01 00:00:00,1,1,268.880,268.880,99.830,1,1,1,268.880,99.830
USR-00028136,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,AU,Paid Search,2025-04-01 00:00:00,1,1,143.670,143.670,82.540,1,1,1,143.670,82.540
USR-00028167,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Organic Search,2025-05-01 00:00:00,1,1,896.280,896.280,299.490,1,1,1,896.280,299.490
USR-00028236,2025-04-01 00:00:00,2025-04-01 00:00:00,0,0,VIP,AU,Referral,2025-04-01 00:00:00,2,2,149.820,149.820,76.010,1,1,2,149.820,76.010
USR-00028236,2025-04-01 00:00:00,2025-09-01 00:00:00,5,5,VIP,AU,Referral,2025-04-01 00:00:00,1,1,81.830,81.830,49.500,1,1,3,231.650,125.510
USR-00028272,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,DE,Organic Search,2025-09-01 00:00:00,1,1,268.870,268.870,139.280,1,1,1,268.870,139.280
USR-00028272,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,VIP,DE,Organic Search,2025-09-01 00:00:00,1,1,286.910,286.910,126.420,1,1,2,555.780,265.700
USR-00028318,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,VIP,US,Direct,2025-02-01 00:00:00,1,1,196.780,196.780,117.440,1,1,1,196.780,117.440
USR-00028318,2025-03-01 00:00:00,2025-12-01 00:00:00,9,9,VIP,US,Direct,2025-02-01 00:00:00,1,1,490.490,490.490,233.610,1,1,2,687.270,351.050
USR-00028322,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,VIP,US,Social,2025-01-01 00:00:00,1,1,531.420,531.420,269.990,1,1,1,531.420,269.990
USR-00028322,2025-05-01 00:00:00,2025-08-01 00:00:00,3,3,VIP,US,Social,2025-01-01 00:00:00,1,1,262.530,262.530,130.120,1,1,2,793.950,400.110
USR-00028417,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Organic Search,2025-11-01 00:00:00,1,1,90.380,90.380,47.110,1,1,1,90.380,47.110
USR-00028502,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,DE,Social,2025-06-01 00:00:00,1,1,42.030,42.030,25.190,1,1,1,42.030,25.190
USR-00028572,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Organic Search,2025-11-01 00:00:00,2,2,290.640,290.640,159.860,1,1,2,290.640,159.860
USR-00028683,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,US,Social,2025-10-01 00:00:00,1,1,146.110,146.110,88.410,1,1,1,146.110,88.410
USR-00028687,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,UK,Email,2025-07-01 00:00:00,1,1,228.390,228.390,104.660,1,1,1,228.390,104.660
USR-00028750,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,UK,Social,2025-08-01 00:00:00,1,1,352.880,352.880,139.830,1,1,1,352.880,139.830
USR-00028771,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,US,Organic Search,2025-03-01 00:00:00,1,1,67.360,67.360,37.480,1,1,1,67.360,37.480
USR-00028810,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,US,Direct,2025-03-01 00:00:00,1,1,557.360,557.360,246.690,1,1,1,557.360,246.690
USR-00028895,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Direct,2025-06-01 00:00:00,2,2,168.670,168.670,98.390,1,1,2,168.670,98.390
USR-00028895,2025-09-01 00:00:00,2025-10-01 00:00:00,1,1,VIP,US,Direct,2025-06-01 00:00:00,1,1,245.490,245.490,120.810,1,1,3,414.160,219.200
USR-00028947,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,UK,Organic Search,2025-01-01 00:00:00,1,1,72.230,72.230,38.780,1,1,1,72.230,38.780
USR-00029032,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Organic Search,2025-03-01 00:00:00,1,1,209.450,209.450,113.270,1,1,1,209.450,113.270
USR-00029032,2025-08-01 00:00:00,2025-09-01 00:00:00,1,1,VIP,US,Organic Search,2025-03-01 00:00:00,1,1,388.700,388.700,172.800,1,1,2,598.150,286.070
USR-00029053,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,Regular,US,Organic Search,2025-02-01 00:00:00,1,1,30.880,30.880,14.720,1,1,1,30.880,14.720
USR-00029053,2025-03-01 00:00:00,2025-12-01 00:00:00,9,9,Regular,US,Organic Search,2025-02-01 00:00:00,1,1,220.820,220.820,90.110,1,1,2,251.700,104.830
USR-00029077,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,UK,Direct,2025-07-01 00:00:00,1,1,91.460,91.460,56.390,1,1,1,91.460,56.390
USR-00029077,2025-10-01 00:00:00,2025-12-01 00:00:00,2,2,Regular,UK,Direct,2025-07-01 00:00:00,1,1,644.250,644.250,277.720,1,1,2,735.710,334.110
USR-00029093,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,VIP,DE,Organic Search,2025-03-01 00:00:00,1,1,104.720,104.720,62.440,1,1,1,104.720,62.440
USR-00029093,2025-03-01 00:00:00,2025-05-01 00:00:00,2,2,VIP,DE,Organic Search,2025-03-01 00:00:00,1,1,28.390,28.390,14.720,1,1,2,133.110,77.160
USR-00029093,2025-03-01 00:00:00,2025-06-01 00:00:00,3,3,VIP,DE,Organic Search,2025-03-01 00:00:00,1,1,319.520,319.520,164.060,1,1,3,452.630,241.220
USR-00029093,2025-03-01 00:00:00,2025-09-01 00:00:00,6,6,VIP,DE,Organic Search,2025-03-01 00:00:00,1,1,264.950,264.950,155.120,1,1,4,717.580,396.340
USR-00029093,2025-03-01 00:00:00,2025-10-01 00:00:00,7,7,VIP,DE,Organic Search,2025-03-01 00:00:00,1,1,171.940,171.940,91.740,1,1,5,889.520,488.080
USR-00029093,2025-03-01 00:00:00,2025-12-01 00:00:00,9,9,VIP,DE,Organic Search,2025-03-01 00:00:00,2,2,310.750,310.750,168.780,1,1,7,1200.270,656.860
USR-00029146,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,US,Organic Search,2025-03-01 00:00:00,1,1,91.460,91.460,56.390,1,1,1,91.460,56.390
USR-00029199,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,UK,Organic Search,2025-08-01 00:00:00,1,1,54.690,54.690,28.580,1,1,1,54.690,28.580
USR-00029206,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,UK,Organic Search,2025-09-01 00:00:00,2,2,1070.660,1070.660,465.830,1,1,2,1070.660,465.830
USR-00029206,2025-10-01 00:00:00,2025-12-01 00:00:00,2,2,VIP,UK,Organic Search,2025-09-01 00:00:00,1,1,331.230,331.230,131.020,1,1,3,1401.890,596.850
USR-00029377,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,VIP,US,Email,2025-02-01 00:00:00,1,1,537.730,537.730,249.580,1,1,1,537.730,249.580
USR-00029377,2025-03-01 00:00:00,2025-12-01 00:00:00,9,9,VIP,US,Email,2025-02-01 00:00:00,1,1,376.520,376.520,159.730,1,1,2,914.250,409.310
USR-00029549,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,VIP,DE,Email,2025-02-01 00:00:00,1,1,384.810,384.810,174.370,1,1,1,384.810,174.370
USR-00029618,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,AU,Email,2025-04-01 00:00:00,1,1,206.190,206.190,97.680,1,1,1,206.190,97.680
USR-00029743,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,Bargain,US,Email,2025-01-01 00:00:00,1,1,56.320,56.320,30.650,1,1,1,56.320,30.650
USR-00029829,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,UK,Email,2025-02-01 00:00:00,1,1,277.090,277.090,118.800,1,1,1,277.090,118.800
USR-00029928,2025-01-01 00:00:00,2025-01-01 00:00:00,0,0,VIP,CA,Paid Search,2025-01-01 00:00:00,1,1,81.340,81.340,47.110,1,1,1,81.340,47.110
USR-00029928,2025-01-01 00:00:00,2025-06-01 00:00:00,5,5,VIP,CA,Paid Search,2025-01-01 00:00:00,1,1,47.380,47.380,24.950,1,1,2,128.720,72.060
USR-00029983,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,FR,Direct,2025-01-01 00:00:00,1,1,116.360,116.360,62.440,1,1,1,116.360,62.440
USR-00000013,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,Regular,US,Organic Search,2025-02-01 00:00:00,1,1,213.220,213.220,111.170,1,1,1,213.220,111.170
USR-00000040,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,CA,Paid Search,2025-04-01 00:00:00,1,1,264.990,264.990,124.770,1,1,1,264.990,124.770
USR-00000042,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,VIP,CA,Social,2025-02-01 00:00:00,1,1,142.720,142.720,70.930,1,1,1,142.720,70.930
USR-00000155,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Bargain,US,Organic Search,2025-02-01 00:00:00,1,1,53.610,53.610,19.890,1,1,1,53.610,19.890
USR-00000330,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Bargain,FR,Direct,2025-05-01 00:00:00,1,1,405.390,405.390,166.740,1,1,1,405.390,166.740
USR-00000394,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Direct,2025-10-01 00:00:00,1,1,232.730,232.730,113.270,1,1,1,232.730,113.270
USR-00000394,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,Regular,US,Direct,2025-10-01 00:00:00,1,1,109.320,109.320,58.720,1,1,2,342.050,171.990
USR-00000401,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,UK,Organic Search,2025-01-01 00:00:00,1,1,78.060,78.060,50.380,1,1,1,78.060,50.380
USR-00000401,2025-10-01 00:00:00,2025-12-01 00:00:00,2,2,VIP,UK,Organic Search,2025-01-01 00:00:00,1,1,331.220,331.220,153.280,1,1,2,409.280,203.660
USR-00000440,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,UK,Direct,2025-08-01 00:00:00,1,1,199.710,199.710,104.390,1,1,1,199.710,104.390
USR-00000471,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Organic Search,2025-01-01 00:00:00,1,1,565.030,565.030,244.260,1,1,1,565.030,244.260
USR-00000471,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,Regular,US,Organic Search,2025-01-01 00:00:00,1,1,265.200,265.200,100.200,1,1,2,830.230,344.460
USR-00000474,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Social,2025-08-01 00:00:00,1,1,327.410,327.410,155.450,1,1,1,327.410,155.450
USR-00000474,2025-09-01 00:00:00,2025-12-01 00:00:00,3,3,Regular,US,Social,2025-08-01 00:00:00,2,2,412.440,412.440,189.620,1,1,3,739.850,345.070
USR-00000587,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Organic Search,2025-06-01 00:00:00,1,1,312.720,312.720,144.360,1,1,1,312.720,144.360
USR-00000590,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,VIP,UK,Direct,2025-06-01 00:00:00,1,1,188.980,188.980,106.220,1,1,1,188.980,106.220
USR-00000590,2025-06-01 00:00:00,2025-09-01 00:00:00,3,3,VIP,UK,Direct,2025-06-01 00:00:00,1,1,103.250,103.250,62.100,1,1,2,292.230,168.320
USR-00000606,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,DE,Organic Search,2025-10-01 00:00:00,1,1,364.850,364.850,166.740,1,1,1,364.850,166.740
USR-00000631,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Paid Search,2025-05-01 00:00:00,1,1,89.840,89.840,35.240,1,1,1,89.840,35.240
USR-00000719,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Paid Search,2025-10-01 00:00:00,1,1,52.260,52.260,23.950,1,1,1,52.260,23.950
USR-00000738,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,FR,Direct,2025-10-01 00:00:00,1,1,56.320,56.320,30.650,1,1,1,56.320,30.650
USR-00000791,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,UK,Organic Search,2025-09-01 00:00:00,1,1,149.050,149.050,83.490,1,1,1,149.050,83.490
USR-00000811,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,US,Organic Search,2025-05-01 00:00:00,1,1,327.980,327.980,166.560,1,1,1,327.980,166.560
USR-00000813,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,US,Paid Search,2025-08-01 00:00:00,2,2,550.390,550.390,334.880,1,1,2,550.390,334.880
USR-00000813,2025-10-01 00:00:00,2025-11-01 00:00:00,1,1,VIP,US,Paid Search,2025-08-01 00:00:00,1,1,81.830,81.830,49.500,1,1,3,632.220,384.380
USR-00000871,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,DE,Direct,2025-07-01 00:00:00,1,1,308.830,308.830,144.190,1,1,1,308.830,144.190
USR-00000871,2025-09-01 00:00:00,2025-12-01 00:00:00,3,3,VIP,DE,Direct,2025-07-01 00:00:00,1,1,292.240,292.240,163.170,1,1,2,601.070,307.360
USR-00000905,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Referral,2025-08-01 00:00:00,1,1,500.240,500.240,244.950,1,1,1,500.240,244.950
USR-00000954,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,VIP,US,Organic Search,2025-03-01 00:00:00,1,1,85.720,85.720,55.240,1,1,1,85.720,55.240
USR-00001042,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,FR,Organic Search,2025-10-01 00:00:00,1,1,266.280,266.280,135.990,1,1,1,266.280,135.990
USR-00001252,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,UK,Social,2025-11-01 00:00:00,1,1,220.820,220.820,90.110,1,1,1,220.820,90.110
USR-00001331,2025-04-01 00:00:00,2025-04-01 00:00:00,0,0,VIP,US,Email,2025-04-01 00:00:00,1,1,198.740,198.740,90.110,1,1,1,198.740,90.110
USR-00001331,2025-04-01 00:00:00,2025-12-01 00:00:00,8,8,VIP,US,Email,2025-04-01 00:00:00,1,1,80.840,80.840,46.810,1,1,2,279.580,136.920
USR-00001352,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Regular,US,Email,2025-06-01 00:00:00,1,1,611.030,611.030,297.420,1,1,1,611.030,297.420
USR-00001352,2025-06-01 00:00:00,2025-10-01 00:00:00,4,4,Regular,US,Email,2025-06-01 00:00:00,1,1,225.150,225.150,87.920,1,1,2,836.180,385.340
USR-00001434,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,FR,Referral,2025-07-01 00:00:00,1,1,65.520,65.520,28.710,1,1,1,65.520,28.710
USR-00001436,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,US,Paid Search,2025-05-01 00:00:00,1,1,235.750,235.750,129.580,1,1,1,235.750,129.580
USR-00001436,2025-07-01 00:00:00,2025-08-01 00:00:00,1,1,VIP,US,Paid Search,2025-05-01 00:00:00,1,1,119.320,119.320,80.120,1,1,2,355.070,209.700
USR-00001436,2025-07-01 00:00:00,2025-09-01 00:00:00,2,2,VIP,US,Paid Search,2025-05-01 00:00:00,1,1,52.260,52.260,23.950,1,1,3,407.330,233.650
USR-00001436,2025-07-01 00:00:00,2025-11-01 00:00:00,4,4,VIP,US,Paid Search,2025-05-01 00:00:00,1,1,263.020,263.020,152.780,1,1,4,670.350,386.430
USR-00001659,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,CA,Organic Search,2025-02-01 00:00:00,1,1,140.160,140.160,84.970,1,1,1,140.160,84.970
USR-00001704,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,UK,Organic Search,2025-07-01 00:00:00,1,1,137.350,137.350,85.460,1,1,1,137.350,85.460
USR-00001704,2025-07-01 00:00:00,2025-08-01 00:00:00,1,1,VIP,UK,Organic Search,2025-07-01 00:00:00,1,1,81.830,81.830,49.500,1,1,2,219.180,134.960
