user_id,first_seen_at,signup_timestamp,signup_date,cohort_month,signup_cohort_month,country,device_preference,customer_segment,acquisition_channel,first_order_timestamp,first_order_date,most_recent_order_timestamp,last_order_date,most_recent_order_date,lifetime_sessions,lifetime_orders,lifetime_revenue,lifetime_gross_profit,avg_order_value,avg_days_between_orders,recency_days,frequency_band,monetary_tier,customer_lifecycle_status
USR-00011774,2025-07-17 09:35:19,2025-07-17 09:35:19,2025-07-17,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Regular,Social,,,,,,3,0,0.000,0.000,0.0,0.0,417,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00010412,2025-07-17 10:48:05,2025-07-17 10:48:05,2025-07-17,2025-07-01 00:00:00,2025-07-01 00:00:00,AU,Mobile,Regular,Social,,,,,,3,0,0.000,0.000,0.0,0.0,417,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00011643,2025-07-17 16:26:46,2025-07-17 16:26:46,2025-07-17,2025-07-01 00:00:00,2025-07-01 00:00:00,CA,Mobile,Regular,Email,,,,,,2,0,0.000,0.000,0.0,0.0,417,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00008318,2025-07-17 17:03:47,2025-07-17 17:03:47,2025-07-17,2025-07-01 00:00:00,2025-07-01 00:00:00,UK,Mobile,Regular,Email,,,,,,3,0,0.000,0.000,0.0,0.0,417,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00023013,2025-07-17 20:31:59,2025-07-17 20:31:59,2025-07-17,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Desktop,Regular,Social,,,,,,2,0,0.000,0.000,0.0,0.0,417,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00009218,2025-07-17 21:38:23,2025-07-17 21:38:23,2025-07-17,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Desktop,Bargain,Paid Search,,,,,,1,0,0.000,0.000,0.0,0.0,417,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00006837,2025-07-18 01:39:12,2025-07-18 01:39:12,2025-07-18,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Bargain,Email,,,,,,1,0,0.000,0.000,0.0,0.0,416,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00017507,2025-07-18 03:36:39,2025-07-18 03:36:39,2025-07-18,2025-07-01 00:00:00,2025-07-01 00:00:00,CA,Desktop,Regular,Social,,,,,,4,0,0.000,0.000,0.0,0.0,416,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00002015,2025-07-18 04:28:52,2025-07-18 04:28:52,2025-07-18,2025-07-01 00:00:00,2025-07-01 00:00:00,CA,Mobile,Regular,Email,,,,,,3,0,0.000,0.000,0.0,0.0,416,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00001707,2025-07-18 08:03:22,2025-07-18 08:03:22,2025-07-18,2025-07-01 00:00:00,2025-07-01 00:00:00,DE,Mobile,Regular,Organic Search,,,,,,4,0,0.000,0.000,0.0,0.0,416,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00004439,2025-07-18 13:42:56,2025-07-18 13:42:56,2025-07-18,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Bargain,Referral,,,,,,1,0,0.000,0.000,0.0,0.0,416,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00010697,2025-07-18 15:42:28,2025-07-18 15:42:28,2025-07-18,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Bargain,Paid Search,,,,,,4,0,0.000,0.000,0.0,0.0,416,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00000831,2025-07-18 15:30:33,2025-07-18 15:30:33,2025-07-18,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,VIP,Social,,,,,,4,0,0.000,0.000,0.0,0.0,416,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00016502,2025-07-18 17:38:23,2025-07-18 17:38:23,2025-07-18,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Regular,Email,,,,,,3,0,0.000,0.000,0.0,0.0,416,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00006861,2025-07-18 18:51:33,2025-07-18 18:51:33,2025-07-18,2025-07-01 00:00:00,2025-07-01 00:00:00,DE,Desktop,Bargain,Paid Search,,,,,,3,0,0.000,0.000,0.0,0.0,416,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00025339,2025-07-19 02:14:36,2025-07-19 02:14:36,2025-07-19,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Desktop,Regular,Direct,,,,,,2,0,0.000,0.000,0.0,0.0,415,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00017632,2025-07-19 22:41:46,2025-07-19 22:41:46,2025-07-19,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Regular,Direct,,,,,,5,0,0.000,0.000,0.0,0.0,415,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00013977,2025-07-20 00:07:03,2025-07-20 00:07:03,2025-07-20,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Regular,Social,,,,,,1,0,0.000,0.000,0.0,0.0,414,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00004197,2025-07-20 02:57:35,2025-07-20 02:57:35,2025-07-20,2025-07-01 00:00:00,2025-07-01 00:00:00,AU,Mobile,Bargain,Social,,,,,,2,0,0.000,0.000,0.0,0.0,414,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00005646,2025-07-20 04:31:27,2025-07-20 04:31:27,2025-07-20,2025-07-01 00:00:00,2025-07-01 00:00:00,DE,Desktop,Bargain,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,414,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00012713,2025-07-20 06:27:04,2025-07-20 06:27:04,2025-07-20,2025-07-01 00:00:00,2025-07-01 00:00:00,FR,Tablet,Regular,Direct,,,,,,3,0,0.000,0.000,0.0,0.0,414,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00017683,2025-07-20 11:12:39,2025-07-20 11:12:39,2025-07-20,2025-07-01 00:00:00,2025-07-01 00:00:00,CA,Tablet,Regular,Organic Search,,,,,,1,0,0.000,0.000,0.0,0.0,414,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00019252,2025-07-20 12:41:42,2025-07-20 12:41:42,2025-07-20,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Regular,Organic Search,,,,,,1,0,0.000,0.000,0.0,0.0,414,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00020897,2025-07-20 16:45:54,2025-07-20 16:45:54,2025-07-20,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Desktop,Bargain,Paid Search,,,,,,1,0,0.000,0.000,0.0,0.0,414,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00015401,2025-07-21 11:53:14,2025-07-21 11:53:14,2025-07-21,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Bargain,Email,,,,,,2,0,0.000,0.000,0.0,0.0,413,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00028415,2025-07-22 00:35:42,2025-07-22 00:35:42,2025-07-22,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Desktop,Bargain,Paid Search,,,,,,1,0,0.000,0.000,0.0,0.0,412,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00011771,2025-07-22 06:33:54,2025-07-22 06:33:54,2025-07-22,2025-07-01 00:00:00,2025-07-01 00:00:00,CA,Desktop,Bargain,Paid Search,,,,,,4,0,0.000,0.000,0.0,0.0,412,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00018778,2025-07-22 16:01:13,2025-07-22 16:01:13,2025-07-22,2025-07-01 00:00:00,2025-07-01 00:00:00,CA,Mobile,Bargain,Direct,,,,,,1,0,0.000,0.000,0.0,0.0,412,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00016344,2025-07-23 02:37:10,2025-07-23 02:37:10,2025-07-23,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Desktop,Regular,Organic Search,,,,,,3,0,0.000,0.000,0.0,0.0,411,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00015844,2025-07-23 09:11:41,2025-07-23 09:11:41,2025-07-23,2025-07-01 00:00:00,2025-07-01 00:00:00,FR,Mobile,Regular,Paid Search,,,,,,3,0,0.000,0.000,0.0,0.0,411,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00009329,2025-07-23 09:44:15,2025-07-23 09:44:15,2025-07-23,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Tablet,Regular,Paid Search,,,,,,3,0,0.000,0.000,0.0,0.0,411,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00010282,2025-07-23 11:46:38,2025-07-23 11:46:38,2025-07-23,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Regular,Organic Search,,,,,,4,0,0.000,0.000,0.0,0.0,411,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00020556,2025-07-23 23:56:25,2025-07-23 23:56:25,2025-07-23,2025-07-01 00:00:00,2025-07-01 00:00:00,CA,Mobile,Regular,Email,,,,,,1,0,0.000,0.000,0.0,0.0,411,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00009907,2025-07-24 10:19:45,2025-07-24 10:19:45,2025-07-24,2025-07-01 00:00:00,2025-07-01 00:00:00,FR,Mobile,Regular,Organic Search,,,,,,2,0,0.000,0.000,0.0,0.0,410,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00011474,2025-07-24 11:24:21,2025-07-24 11:24:21,2025-07-24,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Desktop,Regular,Paid Search,,,,,,3,0,0.000,0.000,0.0,0.0,410,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00028275,2025-07-24 20:12:30,2025-07-24 20:12:30,2025-07-24,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Bargain,Organic Search,,,,,,1,0,0.000,0.000,0.0,0.0,410,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00011188,2025-07-25 08:17:51,2025-07-25 08:17:51,2025-07-25,2025-07-01 00:00:00,2025-07-01 00:00:00,CA,Desktop,Regular,Organic Search,,,,,,2,0,0.000,0.000,0.0,0.0,409,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00013867,2025-07-25 09:50:33,2025-07-25 09:50:33,2025-07-25,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Desktop,Regular,Direct,,,,,,4,0,0.000,0.000,0.0,0.0,409,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00004193,2025-07-25 12:00:34,2025-07-25 12:00:34,2025-07-25,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Regular,Referral,,,,,,3,0,0.000,0.000,0.0,0.0,409,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00014168,2025-07-25 17:28:30,2025-07-25 17:28:30,2025-07-25,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Regular,Social,,,,,,6,0,0.000,0.000,0.0,0.0,409,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00025636,2025-07-25 21:07:56,2025-07-25 21:07:56,2025-07-25,2025-07-01 00:00:00,2025-07-01 00:00:00,UK,Mobile,Regular,Social,,,,,,4,0,0.000,0.000,0.0,0.0,409,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00004706,2025-07-25 21:40:10,2025-07-25 21:40:10,2025-07-25,2025-07-01 00:00:00,2025-07-01 00:00:00,UK,Mobile,Regular,Paid Search,,,,,,5,0,0.000,0.000,0.0,0.0,409,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00028317,2025-07-26 03:43:04,2025-07-26 03:43:04,2025-07-26,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Regular,Direct,,,,,,7,0,0.000,0.000,0.0,0.0,408,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00011872,2025-07-26 09:44:14,2025-07-26 09:44:14,2025-07-26,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Bargain,Direct,,,,,,2,0,0.000,0.000,0.0,0.0,408,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00002964,2025-07-26 23:34:09,2025-07-26 23:34:09,2025-07-26,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Bargain,Social,,,,,,1,0,0.000,0.000,0.0,0.0,408,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00019033,2025-07-27 01:41:45,2025-07-27 01:41:45,2025-07-27,2025-07-01 00:00:00,2025-07-01 00:00:00,CA,Mobile,Regular,Direct,,,,,,2,0,0.000,0.000,0.0,0.0,407,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00015441,2025-07-27 15:12:57,2025-07-27 15:12:57,2025-07-27,2025-07-01 00:00:00,2025-07-01 00:00:00,UK,Desktop,Regular,Organic Search,,,,,,1,0,0.000,0.000,0.0,0.0,407,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00024081,2025-07-27 21:06:43,2025-07-27 21:06:43,2025-07-27,2025-07-01 00:00:00,2025-07-01 00:00:00,FR,Mobile,Regular,Organic Search,,,,,,2,0,0.000,0.000,0.0,0.0,407,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00007158,2025-07-27 22:05:07,2025-07-27 22:05:07,2025-07-27,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Regular,Direct,,,,,,4,0,0.000,0.000,0.0,0.0,407,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00022341,2025-07-28 00:09:45,2025-07-28 00:09:45,2025-07-28,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Desktop,Regular,Paid Search,,,,,,3,0,0.000,0.000,0.0,0.0,406,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00017186,2025-07-28 09:10:55,2025-07-28 09:10:55,2025-07-28,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Regular,Organic Search,,,,,,2,0,0.000,0.000,0.0,0.0,406,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00018803,2025-07-28 20:03:47,2025-07-28 20:03:47,2025-07-28,2025-07-01 00:00:00,2025-07-01 00:00:00,DE,Tablet,Regular,Referral,,,,,,4,0,0.000,0.000,0.0,0.0,406,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00028544,2025-07-28 21:14:52,2025-07-28 21:14:52,2025-07-28,2025-07-01 00:00:00,2025-07-01 00:00:00,DE,Mobile,Regular,Paid Search,,,,,,1,0,0.000,0.000,0.0,0.0,406,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00000729,2025-07-29 03:27:22,2025-07-29 03:27:22,2025-07-29,2025-07-01 00:00:00,2025-07-01 00:00:00,CA,Desktop,Bargain,Paid Search,,,,,,3,0,0.000,0.000,0.0,0.0,405,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00008187,2025-07-29 07:10:01,2025-07-29 07:10:01,2025-07-29,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Desktop,Regular,Social,,,,,,3,0,0.000,0.000,0.0,0.0,405,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00016490,2025-07-29 10:13:58,2025-07-29 10:13:58,2025-07-29,2025-07-01 00:00:00,2025-07-01 00:00:00,UK,Desktop,Regular,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,405,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00023629,2025-07-29 17:45:58,2025-07-29 17:45:58,2025-07-29,2025-07-01 00:00:00,2025-07-01 00:00:00,DE,Mobile,Bargain,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,405,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00015045,2025-07-30 03:20:54,2025-07-30 03:20:54,2025-07-30,2025-07-01 00:00:00,2025-07-01 00:00:00,UK,Tablet,Bargain,Paid Search,,,,,,1,0,0.000,0.000,0.0,0.0,404,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00011831,2025-07-30 12:38:32,2025-07-30 12:38:32,2025-07-30,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Desktop,Regular,Paid Search,,,,,,4,0,0.000,0.000,0.0,0.0,404,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00006570,2025-07-30 20:04:33,2025-07-30 20:04:33,2025-07-30,2025-07-01 00:00:00,2025-07-01 00:00:00,UK,Mobile,Regular,Organic Search,,,,,,6,0,0.000,0.000,0.0,0.0,404,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00024392,2025-07-31 00:30:14,2025-07-31 00:30:14,2025-07-31,2025-07-01 00:00:00,2025-07-01 00:00:00,AU,Mobile,Regular,Organic Search,,,,,,2,0,0.000,0.000,0.0,0.0,403,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00013878,2025-07-31 07:30:16,2025-07-31 07:30:16,2025-07-31,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,VIP,Referral,,,,,,6,0,0.000,0.000,0.0,0.0,403,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00008631,2025-07-31 10:46:23,2025-07-31 10:46:23,2025-07-31,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Tablet,Bargain,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,403,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00001249,2025-07-31 13:18:22,2025-07-31 13:18:22,2025-07-31,2025-07-01 00:00:00,2025-07-01 00:00:00,CA,Mobile,Bargain,Direct,,,,,,1,0,0.000,0.000,0.0,0.0,403,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00009268,2025-07-31 21:58:44,2025-07-31 21:58:44,2025-07-31,2025-07-01 00:00:00,2025-07-01 00:00:00,US,Mobile,Regular,Direct,,,,,,2,0,0.000,0.000,0.0,0.0,403,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00007066,2025-08-01 11:21:20,2025-08-01 11:21:20,2025-08-01,2025-08-01 00:00:00,2025-08-01 00:00:00,US,Mobile,Regular,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,402,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00028313,2025-08-01 21:41:41,2025-08-01 21:41:41,2025-08-01,2025-08-01 00:00:00,2025-08-01 00:00:00,CA,Mobile,Bargain,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,402,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00025458,2025-08-01 22:33:09,2025-08-01 22:33:09,2025-08-01,2025-08-01 00:00:00,2025-08-01 00:00:00,CA,Mobile,Bargain,Email,,,,,,1,0,0.000,0.000,0.0,0.0,402,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00028151,2025-08-02 05:43:17,2025-08-02 05:43:17,2025-08-02,2025-08-01 00:00:00,2025-08-01 00:00:00,US,Desktop,Regular,Organic Search,,,,,,1,0,0.000,0.000,0.0,0.0,401,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00024535,2025-08-02 12:11:45,2025-08-02 12:11:45,2025-08-02,2025-08-01 00:00:00,2025-08-01 00:00:00,DE,Desktop,Bargain,Paid Search,,,,,,1,0,0.000,0.000,0.0,0.0,401,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00005155,2025-08-02 14:24:03,2025-08-02 14:24:03,2025-08-02,2025-08-01 00:00:00,2025-08-01 00:00:00,DE,Mobile,Bargain,Email,,,,,,2,0,0.000,0.000,0.0,0.0,401,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00005096,2025-08-02 14:47:40,2025-08-02 14:47:40,2025-08-02,2025-08-01 00:00:00,2025-08-01 00:00:00,US,Mobile,Regular,Organic Search,,,,,,1,0,0.000,0.000,0.0,0.0,401,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00011752,2025-08-03 04:45:02,2025-08-03 04:45:02,2025-08-03,2025-08-01 00:00:00,2025-08-01 00:00:00,US,Tablet,Regular,Organic Search,,,,,,3,0,0.000,0.000,0.0,0.0,400,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00014669,2025-08-03 21:06:11,2025-08-03 21:06:11,2025-08-03,2025-08-01 00:00:00,2025-08-01 00:00:00,CA,Mobile,VIP,Direct,,,,,,6,0,0.000,0.000,0.0,0.0,400,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00023225,2025-08-03 23:27:34,2025-08-03 23:27:34,2025-08-03,2025-08-01 00:00:00,2025-08-01 00:00:00,UK,Mobile,VIP,Organic Search,,,,,,4,0,0.000,0.000,0.0,0.0,400,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00025262,2025-08-04 03:15:45,2025-08-04 03:15:45,2025-08-04,2025-08-01 00:00:00,2025-08-01 00:00:00,AU,Mobile,Regular,Organic Search,,,,,,3,0,0.000,0.000,0.0,0.0,399,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00002291,2025-08-04 05:00:00,2025-08-04 05:00:00,2025-08-04,2025-08-01 00:00:00,2025-08-01 00:00:00,US,Desktop,Regular,Social,,,,,,2,0,0.000,0.000,0.0,0.0,399,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00008451,2025-08-04 06:14:30,2025-08-04 06:14:30,2025-08-04,2025-08-01 00:00:00,2025-08-01 00:00:00,US,Tablet,Regular,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,399,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00009198,2025-08-04 06:48:35,2025-08-04 06:48:35,2025-08-04,2025-08-01 00:00:00,2025-08-01 00:00:00,CA,Desktop,Bargain,Referral,,,,,,3,0,0.000,0.000,0.0,0.0,399,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00015867,2025-08-04 18:46:16,2025-08-04 18:46:16,2025-08-04,2025-08-01 00:00:00,2025-08-01 00:00:00,UK,Mobile,VIP,Direct,,,,,,2,0,0.000,0.000,0.0,0.0,399,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00023893,2025-08-05 02:52:24,2025-08-05 02:52:24,2025-08-05,2025-08-01 00:00:00,2025-08-01 00:00:00,UK,Mobile,Regular,Direct,,,,,,3,0,0.000,0.000,0.0,0.0,398,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00018846,2025-08-05 13:31:42,2025-08-05 13:31:42,2025-08-05,2025-08-01 00:00:00,2025-08-01 00:00:00,US,Desktop,VIP,Organic Search,,,,,,3,0,0.000,0.000,0.0,0.0,398,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00006727,2025-08-05 15:22:04,2025-08-05 15:22:04,2025-08-05,2025-08-01 00:00:00,2025-08-01 00:00:00,FR,Mobile,Regular,Paid Search,,,,,,2,0,0.000,0.000,0.0,0.0,398,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00010435,2025-08-05 18:33:00,2025-08-05 18:33:00,2025-08-05,2025-08-01 00:00:00,2025-08-01 00:00:00,DE,Mobile,Bargain,Email,,,,,,1,0,0.000,0.000,0.0,0.0,398,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00025145,2025-08-05 18:32:16,2025-08-05 18:32:16,2025-08-05,2025-08-01 00:00:00,2025-08-01 00:00:00,CA,Desktop,Regular,Organic Search,,,,,,5,0,0.000,0.000,0.0,0.0,398,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00012803,2025-08-06 03:23:10,2025-08-06 03:23:10,2025-08-06,2025-08-01 00:00:00,2025-08-01 00:00:00,US,Mobile,Regular,Social,,,,,,4,0,0.000,0.000,0.0,0.0,397,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00018696,2025-08-06 05:12:18,2025-08-06 05:12:18,2025-08-06,2025-08-01 00:00:00,2025-08-01 00:00:00,UK,Mobile,Regular,Social,,,,,,2,0,0.000,0.000,0.0,0.0,397,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00029703,2025-08-06 22:27:29,2025-08-06 22:27:29,2025-08-06,2025-08-01 00:00:00,2025-08-01 00:00:00,US,Mobile,Regular,Paid Search,,,,,,1,0,0.000,0.000,0.0,0.0,397,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00019177,2025-08-06 22:14:48,2025-08-06 22:14:48,2025-08-06,2025-08-01 00:00:00,2025-08-01 00:00:00,DE,Mobile,VIP,Referral,,,,,,4,0,0.000,0.000,0.0,0.0,397,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00026409,2025-08-07 00:49:34,2025-08-07 00:49:34,2025-08-07,2025-08-01 00:00:00,2025-08-01 00:00:00,US,Mobile,Bargain,Social,,,,,,1,0,0.000,0.000,0.0,0.0,396,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00029943,2025-08-07 02:16:13,2025-08-07 02:16:13,2025-08-07,2025-08-01 00:00:00,2025-08-01 00:00:00,AU,Mobile,Regular,Organic Search,,,,,,3,0,0.000,0.000,0.0,0.0,396,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00014913,2025-08-07 02:20:35,2025-08-07 02:20:35,2025-08-07,2025-08-01 00:00:00,2025-08-01 00:00:00,US,Desktop,Bargain,Organic Search,,,,,,1,0,0.000,0.000,0.0,0.0,396,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00012892,2025-08-07 02:20:10,2025-08-07 02:20:10,2025-08-07,2025-08-01 00:00:00,2025-08-01 00:00:00,CA,Desktop,Bargain,Social,,,,,,2,0,0.000,0.000,0.0,0.0,396,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00008904,2025-08-07 03:03:11,2025-08-07 03:03:11,2025-08-07,2025-08-01 00:00:00,2025-08-01 00:00:00,CA,Desktop,Regular,Social,,,,,,4,0,0.000,0.000,0.0,0.0,396,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00009097,2025-08-07 14:45:33,2025-08-07 14:45:33,2025-08-07,2025-08-01 00:00:00,2025-08-01 00:00:00,US,Mobile,Regular,Direct,,,,,,2,0,0.000,0.000,0.0,0.0,396,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00008385,2025-08-07 20:48:43,2025-08-07 20:48:43,2025-08-07,2025-08-01 00:00:00,2025-08-01 00:00:00,UK,Mobile,Regular,Email,,,,,,3,0,0.000,0.000,0.0,0.0,396,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
USR-00024485,2025-08-08 00:38:59,2025-08-08 00:38:59,2025-08-08,2025-08-01 00:00:00,2025-08-01 00:00:00,DE,Mobile,Regular,Email,,,,,,5,0,0.000,0.000,0.0,0.0,395,0 Orders,Tier 0: Non-Buyer,Registered Non-Purchaser
